MA,FA,Cs,Pb,Sn,Other,I,Br,Gap,Po,ETL,HTL,Ne,Area,Add_O,Add_I,Add_H,Passivation,Step,Solvent,Coated_v,Coated_t,Coated_1v,Coated_1t,Coated_2v,Coated_2t,antisolvent,Anneal_T,Anneal_t,Jsc,Voc,FF,PCE
0,0,0.997084954,1.001521454,0,0.002088129,0.666964926,0.330655027,0.727776244,0,0.332542287,0.333478628,0.668609324,0.082490653,0.005110292,0,0.002259248,0,0.498000342,0.75322103,0.624996573,0.336034433,0,0.0030337,0,0.000450845,0.004709643,0.804798029,0.072659398,0.363076923,0.779171895,0.810810811,0.403347947
0.003310101,0.002892667,0.999440887,0.998452879,0.00427898,0,0.668689792,0.329818992,0.725260432,0,0.343416917,0.332884869,0.663474806,0.084646192,0,0,0,0,0.501297811,0.749227631,0.626993975,0.333632933,0,0,0,0.00046469,0,0.796330724,0.062916843,0.372615385,0.78544542,0.787309048,0.402550817
0.003055893,0.002325527,0.997868673,1.000279138,0.001023119,0.002999967,0.668452861,0.32884904,0.724794543,0.001032974,0.3321655,0.333826536,0.662731534,0.086337271,0.000461967,0,9.68E-05,0,0.501372709,0.748228073,0.624511641,0.330147656,0,0,0,0,0,0.80259425,0.06889841,0.364615385,0.779799247,0.810810811,0.402152252
0.001893536,0.000544868,1.00318679,1.004833181,0.003037846,0,0.663379165,0.331021677,0.726295186,0,0.329771447,0.329970818,0.666537351,0.085961129,0,0.003702786,0,0.004108877,0.500545137,0.752477854,0.62393102,0.334690899,0.004750184,0,0,0,0.001072034,0.80202436,0.06311961,0.365538462,0.7804266,0.775558167,0.38660821
0.003325152,0.000536566,0.999531019,0.998469514,0,0,0.67147517,0.334924021,0.73000662,0.002082981,0.340305864,0.334743897,0.665430588,0.086716056,0,0.003362,0,0.002651573,0.497178172,0.752062831,0.6252074,0.334842778,0.0023781,0,0,0.00277363,0,0.805498438,0.069761071,0.312923077,0.824968632,0.822561692,0.373854125
0,0.004738426,1.005164548,1.003331961,0,0,0.666687859,0.330485864,0.724362698,0,0.327554266,0.335375051,0.665792526,0.083902057,0.00088497,0.005910733,0,0.001142929,0.494551576,0.74902174,0.623660215,0.334165818,0,0,0.00179286,0.002498281,0,0.800573749,0.066397522,0.363076923,0.796110414,0.740305523,0.37345556
0,0.000923625,0.999278262,1.000796754,0,0.003239041,0.669032549,0.334336529,0.719789114,0.000973972,0.334845414,0.334725266,0.667833505,0.087647673,0.00491028,0,0,0,0.497883065,0.74286819,0.627055237,0.334708132,0.002501541,0.003337693,0.003354998,0.001207016,0,0.796547372,0.068026898,0.304923077,0.813048934,0.834312573,0.363491431
0,0.005753913,0.993879041,1.001825541,0.001178652,0,0.666672447,0.332256106,0.729695511,0.002945091,0.669098256,0.332378027,0.658802495,0.085398519,0,0,0.001611042,0.003863194,0.502978576,0.755097159,0.623528858,0.333234408,0.001680909,0,0,0,0,0.795611203,0.069911611,0.387076923,0.787954831,0.904817861,0.485053806
0.003278206,0.002924904,0.995900685,1.002292678,0,0.001664145,0.662435693,0.333548216,0.726559392,0,0.663725312,0.336017778,0.668902627,0.090132481,0.001062579,0,0,0.002763191,0.498735069,0.748776947,0.620625204,0.333820396,0,0.002973071,0,0,0,0.803437404,0.064539786,0.375384615,0.799874529,0.916568743,0.478278198
0,0.00160415,1.000359135,0.996192102,0,0,0.665392896,0.335651017,0.726363211,0,0.662029081,0.332439367,0.663573858,0.090359615,0,0.008955054,0.000632469,0.003967531,0.499873794,0.747251939,0.625201732,0.334523426,0,0.001426205,0.002898798,0,0.001136736,0.800644114,0.067799291,0.358153846,0.80489335,0.928319624,0.470306895
0,0,0.999081901,0.000589241,1.003106774,0,1.004119838,0,0.49398778,0,0.336235871,0.997634971,0.338247177,0.094036061,0,0.997205991,1.001009792,1.00182306,0.500147524,0.746712309,0.315830372,0.661422601,0,0.00214996,0,0.002969326,0.003227634,0.286867189,0.218883602,0.740307692,0.183061481,0.399764982,0.095257075
0,0,1.000210507,0,0.99091644,0,0.999110554,0.003469863,0.480738035,0.003466627,0.331699402,0.995046887,0.340819397,0.095316926,0,0.997363826,0.999295348,0.996447406,0.49704712,0.746779384,0.31337981,0.665431418,0.000627737,0,0,0,0,0.283802945,0.220399309,0.373538462,0.152823087,0.486956522,0.049023515
0.001460379,1.004964713,0.002371339,0,0.999599709,0,1.003764364,0,0.53336133,0.002591419,0.333100438,1.000386401,0.332369262,0.097929213,0.001829079,0.999320503,1.001401991,1.001406987,0.499260199,0.752089927,0.314116409,0.662345931,0.002174376,0,0,0.000795411,0,0.285137055,0.221522521,0.528307692,0.194542033,0.539952996,0.097648466
0,1.001705241,0.005379976,0.004367283,1.001744453,0,1.005131546,0.00356591,0.545734119,1.001078032,1.002747758,0.668466206,0.66804692,0.015312947,0.997461465,0,1.00277075,1.004589959,0.505481259,0.498196947,0.627238838,1.005136681,0,0.003172366,0.004816095,0.001162049,0.797348451,0.198443596,0.109991939,0.596923077,0.309912171,0.752056404,0.243124751
0,0.9995025,0.002652967,0.001016675,1.000999099,0.002050586,1.000010649,0,0.549641227,1.001208461,0.991456671,0.667780958,0.669789879,0.018027234,0.996001929,0,0.99990252,1.003021554,0.495565339,0.5031898,0.625906358,1.002661252,0,0.002746545,0,0,0.797190535,0.198449067,0.112277479,0.615384615,0.297365119,0.761457109,0.243124751
0,1.000703224,0.001210643,0.00091295,1.002364927,0,0.998291182,0,0.545437911,0.997854903,0.998813635,0.666522881,0.664855286,0.018521595,1.003207383,0,1.002522667,1.006316055,0.504240464,0.498411462,0.618374732,0.996552134,0,0.003399894,0.005482501,0.002880011,0.802674965,0.198051215,0.111879996,0.624615385,0.293601004,0.769682726,0.247110403
0,1.005404,0,0.00068986,0.997236236,0.005554788,1.001124255,0,0.550736104,1.006202085,1.000436892,0.660450027,0.663686748,0.019494132,0.999583511,0,0.996901481,1.001858793,0.504727969,0.503901068,0.624707387,0.999114247,0,0,0.001993313,0.003346736,0.799331178,0.205199454,0.113812427,0.658461538,0.306148055,0.720329025,0.255081706
0.000377949,0.995567688,0.0015763,0,0.993252258,0.004038679,0.996525306,0,0.54517584,0.998381403,1.002417726,0.666169544,0.662905768,0.011930511,1.000266864,0,0.995782496,1.002058501,0.502221994,0.494221977,0.622631593,1.001141165,0,0.002196176,0.002152637,0,0.795123644,0.197045889,0.113891132,0.652307692,0.303011292,0.782608696,0.271024312
0,1.000662968,0.000863331,0.001875061,0.998453727,0,0.995323062,0,0.547773637,1.000151232,1.002156134,0.663626652,0.666625092,0.017578056,1.001863877,0.004932102,0.999860446,0.996460319,0.501439271,0.501259169,0.623971346,1.005570491,0,0,0.003589421,3.37E-05,0.796980014,0.202632533,0.109922524,0.630769231,0.304265997,0.788484136,0.267038661
0,0.996403518,0,0.005249564,0.99584378,0,0.997503226,0,0.552743291,0.997206386,1.004180568,0.665101965,0.669045214,0.017018974,1.00144798,0.006399135,1.003309531,0.999497361,0.500533886,0.499087174,0.625608316,1.003205481,0.004577343,0.001404661,0,0,0.803990879,0.197284313,0.106591893,0.64,0.301756587,0.742655699,0.251096054
0.003526571,1.000366073,0.000311581,0,1.001234101,0.00051125,0.995950355,0.000374674,0.549860812,0.998691689,0.99853629,0.669161149,0.666184359,0.019762162,1.002901538,0.001692581,1.000532884,1.000121941,0.495003589,0.502513888,0.624886656,0.999942701,0,0,0.001298668,0,0.802707047,0.194234141,0.115594706,0.649230769,0.304265997,0.740305523,0.255081706
0.002924868,1.001731219,0.001215802,0,1.00056635,0.000467502,1.000435544,0.001942184,0.545161059,1.004321485,1.001657969,0.664462642,0.663979872,0.016498564,0.99399745,0.004486273,1.000672448,0.997702544,0.501777982,0.496344916,0.627433859,1.003703027,0,0.001053497,0,0.000730475,0.803753568,0.20178953,0.110216331,0.627692308,0.303011292,0.745005875,0.251096054
0,1.003737765,0.001684823,0.00262068,1.001009732,0,1.005730099,0.001930913,0.547801492,1.00686665,0.99981022,0.664964628,0.658917933,0.010859486,0.995835128,0,0.999576674,0.99510336,0.49624909,0.500138961,0.618727182,0.999227255,0,0,0.003225596,0.001790227,0.799159562,0.199894865,0.110022471,0.636923077,0.308657465,0.756756757,0.263053009
0.000350002,1.000083625,0.000559134,0.003555032,0.997183502,0.001632502,1.002289031,0.003110006,0.552196844,0.999078664,0.994382971,0.665345522,0.666170424,0.017903218,1.000781827,0,1.001140845,1.004416321,0.495918315,0.504524727,0.624014361,0.997519435,0.006919235,0,0,0,0.796530394,0.198377061,0.109674087,0.643076923,0.306148055,0.814336075,0.282981267
0,0.998679105,0,0.001489486,1.001909479,0.0037506,0.996865075,0.002431499,0.548326199,0.999155517,0.997548041,0.667237697,0.665672991,0.016633211,0.99945324,0.00012159,1.002188233,0.999014763,0.497950772,0.49940603,0.624169163,1.0067877,0,0.005656178,0,0.003675423,0.802973889,0.203757278,0.117967107,0.606153846,0.30740276,0.761457109,0.247110403
0,1.003492867,0.0068455,0,1.003701785,0,0.998004293,0,0.546828614,0.994397009,1.006429584,0.670562317,0.669937984,0.015475121,0.997527887,0,1.001875633,0.994316229,0.498546372,0.50105569,0.630852509,1.008899942,0.002117098,0.003261581,0,0.00263532,0.797757937,0.205091473,0.108295843,0.6,0.311794228,0.796709753,0.263053009
0,1.000862982,0.001901842,0,1.002700423,0.001352238,0.992940566,0.006719397,0.551259561,1.001510254,1.00417879,0.664449652,0.671660998,0.015249005,1.002231591,0,1.001628277,0.994035099,0.50174162,0.498899924,0.622185245,1.004061027,0,0,0,0,0.794090039,0.196717101,0.111030692,0.624615385,0.306775408,0.806110458,0.271024312
0,0.997713927,0,0.006292872,1.00609918,0,0.998721862,0.000771407,0.54474381,1.000859384,1.003277228,0.660043575,0.670152449,0.015519605,1.004638897,0,1.002745213,1.004269554,0.500485103,0.497597364,0.625986123,1.002408872,0,0.006597008,0.000689437,0,0.808276278,0.200110872,0.107092535,0.643076923,0.30489335,0.755581669,0.259067358
0.005807141,0.997861336,0.000684029,0.001171038,0.994694224,0,1.003740425,0,0.544317465,0.9953413,1.001589954,0.667306301,0.661591902,0.01416993,1.002015664,0.000593642,1.006465998,1.001335252,0.502949303,0.497032452,0.619771826,1.00019797,0,0,0,0.001510835,0.800889634,0.199883466,0.1103283,0.609230769,0.295483061,0.799059929,0.251096054
0,0.998713273,0,0,1.001415793,0.004880757,1.003659141,0,0.548429843,0.997069507,0.996577731,0.670511643,0.669404842,0.021170902,1.004342148,0,1.000198982,1.001991262,0.502238103,0.499112417,0.624750067,0.994089275,0,0,0.000191623,0.000220298,0.793285958,0.199973107,0.111548474,0.655384615,0.298619824,0.719153937,0.247110403
0,1.003177731,0,0,0.999875913,0.004269353,1.00587371,0,0.54708906,1.004419185,0.999472875,0.66691829,0.665148511,0.012558329,0.996838339,0,1.002040638,1.005641143,0.500153193,0.499642279,0.622219655,0.99577199,0,0.000863105,0,0.00187544,0.799262465,0.202533225,0.110526535,0.535384615,0.336260979,0.840188014,0.267038661
0.001613571,1.001095316,0,0.003188842,1.002006935,0,1.004736084,0.005504532,0.54843122,1.000319115,1.004302054,0.659534841,0.664729295,0.012688067,0.997998418,0.001057377,0.999465208,0.998119905,0.503609643,0.507694927,0.625849993,0.99911527,0,0,0,0,0.803861355,0.197531429,0.110895049,0.553846154,0.337515684,0.827262045,0.271024312
0.001162893,0.997739763,0,0,1.000879599,0.002111871,0.997096156,0,0.546750005,0.995224287,1.000514131,0.670210384,0.669304837,0.01123905,1.002174515,0.000741017,0.99831642,1.00253757,0.500851354,0.500870119,0.626748814,1.002054334,0.006340732,0.002410242,0.003681811,0.001563145,0.798747912,0.198230735,0.114117373,0.553846154,0.337515684,0.821386604,0.271024312
0,0.999230552,0,0.000249437,1.000651976,0.002532932,0.998343761,0,0.544178143,0.994733295,1.003028576,0.663570099,0.662632642,0.014965008,1.0002228,0.000201667,1.0007061,0.997321212,0.498620812,0.501209077,0.625009248,1.005647678,0.005792171,0.00249147,0.000773568,0,0.799191829,0.204128606,0.107144911,0.553846154,0.336260979,0.82373678,0.271024312
0,0.997248422,0.004858438,0,1.005368876,0.003888414,0.996710693,0,0.546039722,0.998201982,1.003996436,0.66288179,0.669168104,0.01335711,1.004780473,0.004116678,1.001215922,0.998636322,0.494138432,0.496023583,0.622835586,1.000149455,0,0.002649975,0,0,0.798085906,0.203803828,0.109879134,0.584615385,0.341907152,0.71680376,0.251096054
0.003241393,1.000219787,0.002046468,0.001688275,0.99364766,0.002512119,1.00114731,0,0.549227104,1.001838014,1.002297524,0.663661287,0.667437518,0.019118743,0.995457397,0,1.004421674,0.996929428,0.496094464,0.499572863,0.626326637,1.003590449,0.001610704,0,0,0,0.799832983,0.206528035,0.11467218,0.584615385,0.341907152,0.781433608,0.275009964
0.00047636,0.996799,0.002490632,0.002653656,0.996189222,0,1.001758923,0,0.546289529,1.003069523,1.002669468,0.665770869,0.663438642,0.013175808,1.004723592,0.007832558,1.000445967,1.002607699,0.502284971,0.498995676,0.619528751,1.00033718,0.000563979,0.000144994,0.002739117,0,0.799813255,0.201306455,0.113011357,0.575384615,0.343161857,0.715628672,0.247110403
0.006874474,1.001972329,0.003467327,0.997871142,0.000822571,0.002732048,0.999271207,0.005327231,0.578489154,0.000779388,0.661307386,0.327067435,0.328330974,0.058185053,0,0,0.003062239,8.62E-05,0.502743905,0.748380211,0.501055469,0.665568322,0.000583646,0.00127106,0.004896554,0,0.753035353,0.425842641,0.111140343,0.689846154,0.589711418,0.686721504,0.490633719
0,1.00349573,0,1.00142641,0.002244782,0.005453772,0.999338279,0,0.585014422,0,0.66829235,0.330828953,0.334593637,0.051728473,0,0,0.003643603,0,0.49988342,0.748634914,0.502678778,0.665124052,0,0.004568057,0.002297989,0,0.752563092,0.423227396,0.112906686,0.691076923,0.564617315,0.652878966,0.450777202
0.003405883,0.950266862,0.050409297,1.000797261,0,0.002355054,0.995057738,0,0.584830469,0,0.667171767,0.332748577,0.335787241,0.058454327,0.000282106,0.008251444,0,0,0.498142407,0.75673157,0.499291013,0.668646834,0,0.0059876,0.003189857,0.003995991,0.753680244,0.429299351,0.110512085,0.666461538,0.589711418,0.744653349,0.515743324
0,0.950177387,0.050283369,0.998411954,0,0,0.997607739,0.000601987,0.583304649,0,0.670313532,0.330263594,0.332797553,0.057205773,0,0.003032426,0,0,0.502385459,0.754631973,0.501418821,0.672508217,0.001249457,0,0,0.003487404,0.758221679,0.425583291,0.108242708,0.667384615,0.583437892,0.687661575,0.46990833
0.00020709,0.898561326,0.102173026,1.002245094,0.003318798,0.002248793,1.001183095,0,0.586469309,0,0.670025055,0.337756477,0.332939305,0.058639681,0.000388657,0,9.53E-05,0.00146198,0.501074909,0.748632306,0.506107577,0.663980919,0.000390621,0,0.001995726,0,0.752041865,0.42636276,0.113469035,0.670769231,0.621079046,0.842185664,0.613790355
0,0.901947162,0.103526024,0.996848536,0,0.002163778,1.002590821,0,0.593056254,0,0.667700903,0.334800633,0.338941362,0.057407732,0,0,0,0.00102926,0.498653201,0.741258759,0.504623383,0.668446084,0.000863446,0,0,0.001160034,0.752324864,0.426060547,0.108551176,0.672923077,0.577164366,0.795417156,0.545635711
0.000205367,0.846306965,0.147340667,0.999027106,0.000340031,0,1.001706234,0,0.596994122,0,0.663870941,0.329463172,0.335354536,0.057869359,0.003756675,0,0.001325688,0.001437645,0.498231071,0.75789114,0.497561928,0.664428463,0,0,0.002926726,0,0.752216427,0.28957159,0.10882344,0.663076923,0.633626098,0.847591069,0.627740136
0,0.850016122,0.150997277,0.997256809,0,0.005127482,1.001008158,0.001590875,0.592031649,0.000157927,0.669236434,0.333357454,0.336397383,0.053671727,0,0.002159638,0.003206424,0.000936366,0.496034503,0.754477357,0.496283015,0.666594631,0,0,0.002841866,0,0.749895991,0.287940188,0.109702634,0.661846154,0.614805521,0.756639248,0.540055799
0,0.797032629,0.20230625,0.99944118,0.001162056,0.002576108,1.004315754,0,0.604439813,0.000137017,0.667854012,0.336573397,0.332711866,0.052984416,0,0,0.002271913,0,0.500901449,0.74846032,0.502675541,0.663860739,0,0,0.00082278,0,0.746323219,0.283807317,0.108296523,0.668615385,0.646173149,0.850411281,0.644878438
6.00E-05,0.803338204,0.199052001,1.00258922,0.001020193,0,1.000594484,0,0.600402269,0.003322975,0.664840792,0.336567674,0.337125695,0.057375087,0,0.00444441,0.002001629,0,0.50070616,0.746403104,0.500508849,0.665171569,0.003543126,0,0.00050792,0,0.746192686,0.285429212,0.11088941,0.661846154,0.608531995,0.756991774,0.536070147
0.006776103,0.750974588,0.251715746,0.997388312,0,0.000252962,0.998513365,0,0.5943704,0,0.666565352,0.33310193,0.334749712,0.058761041,0.001044015,0.00043634,0.002394756,3.59E-05,0.498713592,0.750075399,0.495525264,0.664665368,0,0,0,0.001044121,0.753986285,0.285201828,0.115359872,0.640923077,0.633626098,0.876968273,0.624950179
0,0.746598477,0.254894166,0.996017341,0,0.001232165,1.006440742,0.000194753,0.601044159,0,0.665629202,0.332293411,0.333284031,0.054952574,0.001029713,0,0,0.002907411,0.497807229,0.753074276,0.502374575,0.66624524,0,0.001638237,1.95E-05,0.002605563,0.749932211,0.287273638,0.106437342,0.638153846,0.621079046,0.779788484,0.545237146
0,0.696385887,0.299122931,0.999720365,0.000956019,0,0.996434096,0,0.600239035,0,0.661288542,0.331496201,0.33563684,0.059872987,0,0.007861855,0,0.001075363,0.502721469,0.753748695,0.497310948,0.667677793,0.000136268,0.001481992,0,0.001163309,0.751900367,0.285797553,0.109342559,0.625538462,0.646173149,0.851703878,0.606217617
0.001609644,0.70152832,0.295668074,0.99632368,0.00076576,0.000999574,1.00460723,0,0.59471878,0,0.664721722,0.333193474,0.331087969,0.05755779,0.002330291,0.000132329,0.004298471,0.002260908,0.499379389,0.751109672,0.50203658,0.668994979,0.002966,0,0,0.001781822,0.751414011,0.277252806,0.110300198,0.629538462,0.639899624,0.777908343,0.550418493
0,0.801451529,0.200002481,1.00009092,0,0,1.000478748,0,0.602580151,0.001977143,0.667545974,0.334033232,0.330739407,0.061360995,0.00011319,0.996505429,0,0.998284116,0.498138271,0.74806699,0.499440509,0.665493191,0.000362766,0,0,0.000425659,0.748715759,0.283952959,0.114107265,0.666153846,0.646173149,0.877555817,0.664806696
0.002832172,0.797548152,0.200911099,1.001183567,0.002128201,0.001243289,0.999573345,0,0.596863863,0,0.665064978,0.334481289,0.332519315,0.063439282,0,1.00013819,0,1.000654906,0.500018971,0.743045268,0.499361989,0.669403442,0.004348508,0.000691925,0,0.002673799,0.748605144,0.286684023,0.109008913,0.664615385,0.621079046,0.852408931,0.620167397
0.99826018,0.00239081,0,0.99593267,0,0,0.998155986,0.004240724,0.610710807,0,0.336727009,0.330285428,0.332293934,0.086172515,0,0,0.001063324,0,0.501907651,0.251403582,0.620962828,0.332370286,0.002268343,0.002026462,0,0.006443217,0.003730718,0.282460814,0.108532647,0.396307692,0.3902133,0.430317274,0.117178159
1.001304372,0,0,1.000108371,0.000349123,0,1.001936002,0.00371692,0.616498871,0.003508862,0.335788165,0.328419371,0.33346752,0.077745205,0,0.000725535,0,0,0.499067054,0.250987682,0.62190232,0.331779967,0,0,0,0,0,0,0,0.559076923,0.514429109,0.391186839,0.188919888
0.996832867,0.002144993,0.00476774,1.00052354,0,0.000757427,0.998043535,0,0.601918083,0.001140157,0.33572763,0.331540413,0.332791993,0.08069924,4.75E-05,0,0.003126926,1.005243467,0.500030323,0.25209476,0.631295531,0.337461536,0.001888808,0.000990936,0.005428753,0.001931097,0.001634283,0.283879175,0.109677006,0.540615385,0.437892095,0.527379553,0.224392188
0.000350344,0,0.999874532,0.99880378,0,0,0.001590842,0.996043317,0.874867785,0,0.332758501,0,0.99811373,0.063752994,0.001509604,0,0,0.002451083,0.498930861,0.751596462,0.247607383,0.331484499,0.003175203,0,0,0.022876962,0.000825276,0.714702176,0.05626619,0.111384615,0.803011292,0.857814336,0.134316461
0,0,0.997057223,0.999237263,0,0,0,0.999740951,0.87488059,0,0.333384407,0.002667945,0.999837465,0.065244804,0,0,0.002363249,0.000489919,0.499909274,0.751436585,0.257330748,0.336371863,0.003162119,0,0,0.014450946,0.000799444,0.712972456,0.045913649,0.212,0.934755332,0.928319624,0.323236349
0.00369646,0.003062197,1.003188706,0.991994728,0.000646232,0,9.38E-05,0.999671885,0.879624508,0,0.336198477,0.004477447,1.00472345,0.063605615,0,0.002837981,0.002021399,0,0.500803204,0.748732952,0.254526446,0.338775678,0.002503865,0,0.002089587,0.016820875,0.000248711,0.715065405,0.056532854,0.184,0.784190715,0.787309048,0.200079713
0.000719374,0,1.003900012,1.000929092,0,0,0.001535813,1.003611331,0.875041186,0,0.330552898,0,1.00300554,0.059960369,0.0073336,0.001458328,0.000407421,0.003023189,0.0010251,0.749415753,0.250732936,0.335765602,0,0.003215184,0,0,0,0.714788622,0.061176188,0.165538462,0.809284818,0.834312573,0.196094061
0.001525788,0,1.00143047,0.997018656,0,0,0.002509317,1.004476475,0.878556354,0,0.338060312,0,0.99913615,0.062092427,0,0.006864047,0,0.000953286,0,0.752113162,0.248473853,0.33280098,0.001086379,0,0.004541499,0.00087916,0.000229515,0.714265589,0.055863467,0.160923077,0.82183187,0.857814336,0.198086887
0,0,1.002519612,1.00234658,0,0,0.005579833,1.000873619,0.880995483,0.005067966,0.331864738,0,1.000780237,0.0613429,0,0,0.000257769,0.003237089,0,0.750893127,0.249387582,0.330319235,0.002449671,0,0,0,0,0.716094907,0.055371712,0.165538462,0.815558344,0.763807286,0.180948585
0,0,1.003127273,1.000612191,0.001840359,0,0.004471187,0.9989684,0.878785654,0.001194819,0.332132454,0.000684783,0.998852653,0.062874885,0,0.000117489,0,0,0.000172317,0.748120682,0.25397743,0.33457942,0,0.000189901,0.004208506,0.002302842,0.001944969,0.717961168,0.055775935,0.154153846,0.834378921,0.810810811,0.182941411
0,0,0.99156175,1.001124415,0.000684732,0.001120245,0,0.998974265,0.882007103,0,0.335423464,0.001983464,0.999830921,0.062195134,0.000739325,0.000144517,0,0.006720049,0.498029892,0.746640133,0.244264013,0.33162658,0,0.003532056,0,0.021845769,0.001205568,0.717473152,0.054573726,0.214769231,0.890840652,0.904817861,0.302112395
0.003598987,0.004104694,1.003312526,1.002414925,0,0,0.000202577,0.997479197,0.881574164,0.001393735,0.33233635,0,1.003839911,0.069902103,0.000264378,0,0,0.003024907,0.499556312,0.747015702,0.252216617,0.330054115,0.001649995,7.90E-05,0.002349117,0.01987413,0,0.713954464,0.050978119,0.181846154,0.82183187,0.904817861,0.236747708
0.000344688,0.001702413,1.00101658,0.999083295,0.005028876,0,0.002835444,1.000154406,0.880901206,0.001253356,0.331608401,0.001221379,1.002838888,0.065442512,0,0,0,0,0.504533859,0.74910154,0.242957876,0.3421953,0.000638974,0,0,0.017523561,0,0.715072742,0.055915818,0.180923077,0.846925972,0.904817861,0.242726186
0,0.000557631,1.001072374,1.000056959,0.002332983,0,0,0.99883917,0.875350629,0.001350826,0.328139836,0,0.997912031,0.061927932,0.001437465,0,0,0,0.503356547,0.75018016,0.24759098,0.33677389,0,0.001250915,0,0.020818677,0,0.710395426,0.05772576,0.192,0.784190715,0.928319624,0.244719012
0.996468082,0.000755316,0.004121642,0.752993219,0.249297728,0,1.002651019,0,0.447720644,0.002606349,1.003720132,0.663619353,0.667700751,0.062962662,0.002080595,0,0.003512395,0.99751447,0.999765979,0.748137218,0,0.003641646,0.832386747,0.494093436,0.664302295,0.601165082,0,0.342876977,0.217953241,0.624307692,0.592220828,0.83560517,0.54244719
1.000052164,0,0,0.752294282,0.249651693,0.005747371,1.002709113,0,0.444746696,0,1.001848919,0.665503419,0.671549329,0.070488964,0,0.000239246,0,1.000313993,1.000671273,0.750826806,0.001316429,0.004510815,0.838382994,0.500476622,0.667175205,0.599111168,0.002629278,0.346127651,0.221901337,0.611076923,0.59033877,0.834547591,0.53009167
1.001667847,0.002458769,0.001541887,0.747321747,0.249859562,0,1.001560931,0,0.449171221,0.004842102,1.00249518,0.663681568,0.665682997,0.063884418,0,0.003338285,0,0.994660627,1.000980757,0.752396405,0,0.000741571,0.837239887,0.50150889,0.664305758,0.600213394,0,0.339061842,0.220479105,0.635384615,0.600878294,0.871445358,0.584695098
0.997354969,0.001085704,0.000396847,0.752857359,0.245922847,0,1.002292409,0,0.447062658,0.00428385,1.002512527,0.669855997,0.661688454,0.063260955,0.002793744,0.004008998,0,0.998577434,1.000183406,0.752363133,0,0,0.832179642,0.498620973,0.668453563,0.600220048,0.007429393,0.344931877,0.222390141,0.622769231,0.600878294,0.8613396,0.5663611
0.996406669,0.001794254,0,1.000210069,0.001772503,0,1.000546196,0.006215969,0.592048319,0,1.004902098,0.660677837,0.660821329,0.069216995,0.002043709,0,0,0.001803332,0.998243478,0.752310722,0,0.00295633,0.833243784,0.500309316,0.670149586,0.602982745,0.004147793,0.402148477,0.219277032,0.702153846,0.474905897,0.833137485,0.488242328
0.995251175,0,0.00075459,1.000805621,0.004435856,0,0.999697426,0.001662511,0.593669445,0,1.002815706,0.661590425,0.664312725,0.062803913,0,0.001584313,0,0.001984372,0.998859424,0.753015388,0,0.000728172,0.837021039,0.501785432,0.669420739,0.599766391,0,0.400734545,0.223344284,0.687692308,0.476160602,0.87520564,0.503387804
0.996186715,0.002553618,0.003045822,1.001675008,0.002226486,0.000328899,0.996381185,0,0.588993082,0,1.00174524,0.668137655,0.662776191,0.062487125,0.001636101,0,0.00397721,0,1.000443312,0.751606327,0,0.003785182,0.836685165,0.503269505,0.666124542,0.602054126,0.001502946,0.391158571,0.222902202,0.734461538,0.467628607,0.87826087,0.53009167
1.001187507,0.004193949,0,0.998906319,0.003439014,0.004172721,1.002737618,0.005217797,0.593291798,0,1.001701394,0.668756155,0.66223239,0.061432977,0.001009788,0.000605519,0.001599205,0,0.999188201,0.746451337,0.00406942,0.00171619,0.834156482,0.502629224,0.661090252,0.599747683,0,0.400000282,0.223755455,0.732307692,0.467628607,0.923149236,0.555201275
1.006234472,0,0,0.99355006,0,0.000101712,0.997882695,0,0.613032905,0.999844868,0.99790923,0.665709062,0.661042116,0.069266078,1.003710433,0,0.001637311,0,0.497360702,1.004226384,0.500579436,0.509426335,0,0.001793096,0.000310267,0.000305649,0.700162272,0.289677369,0.110850138,0.603076923,0.577164366,0.916568743,0.560781188
1.00136049,0.002230085,0.000329125,0.749955983,0.249958636,0,0.998790072,0,0.521453894,1.003486095,0.999603147,0.668529001,0.664896659,0.070235842,1.000000056,0.003892596,0.005547009,0,0.500287718,1.00008245,0.501244942,0.501727289,0.003621315,0,0.002243603,0,0.700261689,0.288921175,0.11057507,0.690461538,0.514429109,0.916568743,0.571941012
0.99969973,0.003230193,0.001308226,0.500039046,0.505737521,0,0.996335493,0.002516647,0.498010451,1.004707305,1.002120446,0.662620639,0.669596219,0.075427279,0.99630497,0.001868024,0,0.000409746,0.498103268,0.997088341,0.496626808,0.497215798,0,0,0.001326563,0,0.699245197,0.290730265,0.110057223,0.340615385,0.326223338,0.752056404,0.146671981
1.000036329,0.002753913,0,0.247033483,0.752377515,0,0.990850928,0.004822471,0.484894317,1.002944415,1.000338303,0.666796083,0.661345809,0.074294087,0.9995168,0.000697099,0.00029074,0,0.500864873,1.004407068,0.50161983,0.500671865,0,0,0.001357279,0.003204774,0.700498815,0.288170554,0.1081611,0.342153846,0.225846926,0.693301998,0.094061379
1.001019114,0,0,0.002083223,1.000630147,0,0.997352075,0.00282601,0.514404888,1.003552658,1.004496758,0.666242819,0.666705218,0.073882536,0.997012506,0,0,0,0.501331318,1.005216267,0.499623032,0.504842805,0,0.001530092,0,0.001607843,0.694600494,0.283530293,0.109175472,0.139076923,0.094102886,0.44653349,0.010362694
