,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
531,0.1200261116027832,0.07275874407569069,0.0030019283294677734,0.0006320338119982824,absolute_error,13,log2,5,15,"{'criterion': 'absolute_error', 'max_depth': 13, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 15}",-0.02351689602336719,-0.0267022261445385,-0.02040887375632005,-0.022259842861573183,-0.022668857224935276,-0.023111339202146843,0.002063157830721268,1299
416,0.02127537727355957,0.0007431411819042876,0.002926063537597656,0.0005222953355052712,absolute_error,7,log2,10,7,"{'criterion': 'absolute_error', 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 7}",-0.02631858876458337,-0.020982542590733875,-0.02196794521264362,-0.02391806289048647,-0.022584012683765118,-0.023154230428442488,0.0018463614306844628,1300
1317,0.0055277347564697266,0.0005600886715792834,0.0033331394195556642,0.00041825027040066166,poisson,15,log2,10,10,"{'criterion': 'poisson', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 10}",-0.029248447199260934,-0.02418517261145955,-0.01945094808129138,-0.017670365767035283,-0.02526973995820945,-0.023164934723451318,0.004158466045615311,1301
56,0.01161942481994629,0.01446738131886649,0.029897069931030272,0.05429317244843565,squared_error,7,log2,10,7,"{'criterion': 'squared_error', 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 7}",-0.03236358360267275,-0.02366398422020357,-0.017799620112116415,-0.021425240457146368,-0.020578110205444346,-0.023166107719516688,0.0049672725479802645,1302
527,0.08460102081298829,0.07301562475249834,0.004800128936767578,0.002785681565711228,absolute_error,13,log2,3,15,"{'criterion': 'absolute_error', 'max_depth': 13, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 15}",-0.030826989135816968,-0.02417875580170282,-0.019929854229196596,-0.022401129030792423,-0.01858269028139554,-0.02318388369578087,0.004284372176788421,1303
175,0.026442480087280274,0.04284243967265529,0.002304363250732422,0.00040238957937420417,squared_error,13,log2,7,15,"{'criterion': 'squared_error', 'max_depth': 13, 'max_features': 'log2', 'min_samples_leaf': 7, 'min_samples_split': 15}",-0.030192409277336338,-0.01991506077685865,-0.018578671658314328,-0.02668730709768413,-0.02055424521217214,-0.023185538804473115,0.004476640981878508,1304
692,0.1190190315246582,0.07320564509568178,0.002903461456298828,0.0006619157263776604,absolute_error,20,sqrt,7,7,"{'criterion': 'absolute_error', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 7}",-0.03150455998255084,-0.019957407267859342,-0.016610590965626445,-0.029929143270595364,-0.017996004030378328,-0.023199541103402062,0.006249213993898867,1305
1258,0.02729334831237793,0.04326431814484199,0.009600639343261719,0.015200018933891779,poisson,13,log2,10,13,"{'criterion': 'poisson', 'max_depth': 13, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 13}",-0.0175397511795298,-0.019895147637605918,-0.028665057173391184,-0.020105539032920675,-0.029912391017840354,-0.023223577208257584,0.0050488893468703736,1306
352,0.0044002532958984375,0.0004887147046816532,0.026800251007080077,0.04810139598085076,squared_error,20,log2,7,7,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 7, 'min_samples_split': 7}",-0.019799771528492348,-0.023907786965327877,-0.031087604063691463,-0.025168174262697508,-0.01641786899978333,-0.023276241163998505,0.004982344050129557,1307
452,0.060399198532104494,0.055507431853849085,0.003200244903564453,0.0007494907795350976,absolute_error,10,sqrt,7,7,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 7}",-0.02371611751941983,-0.026824319262204823,-0.018990292895028637,-0.023837077052869575,-0.023112856065412853,-0.023296132558987142,0.002509619700672936,1308
391,0.029670238494873047,0.0012789426928371016,0.0023096561431884765,0.0005878022264788898,absolute_error,7,sqrt,5,15,"{'criterion': 'absolute_error', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 15}",-0.03226457637181541,-0.026390906471869077,-0.022994009321038924,-0.020342202855744358,-0.01450660512114702,-0.023299660028322955,0.005934362973456633,1309
836,0.004998016357421875,0.0006318840738273027,0.0028015613555908204,0.0007500874575962499,friedman_mse,10,log2,10,7,"{'criterion': 'friedman_mse', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 7}",-0.025079600833112677,-0.023644743800897483,-0.019196647499798537,-0.02251171300341472,-0.02620947797672432,-0.023328436622789547,0.0024168468893512097,1310
475,0.04930953979492188,0.04764715521542724,0.00260014533996582,0.0008004680216430023,absolute_error,10,log2,7,15,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 7, 'min_samples_split': 15}",-0.024385445670550388,-0.024910760065877564,-0.027073722340124153,-0.021907928306210345,-0.018507834355372402,-0.02335713814762697,0.002929167524076519,1311
595,0.024078989028930665,0.0022520062995520234,0.0031749248504638673,0.0006519387415283038,absolute_error,15,log2,7,15,"{'criterion': 'absolute_error', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 7, 'min_samples_split': 15}",-0.0271274408730555,-0.0237164063584775,-0.018867090485490786,-0.028088398403309008,-0.0191139719251038,-0.023382661609087318,0.0038701630523917097,1312
1196,0.005201148986816406,0.00040147886099862947,0.0023994922637939455,0.0004904286143935719,poisson,10,log2,10,7,"{'criterion': 'poisson', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 7}",-0.02686014108562926,-0.02642496739627369,-0.022149517772227748,-0.022030907888037757,-0.019450764304469726,-0.023383259689327633,0.002833943700317048,1313
151,0.005799531936645508,0.0017223314523377607,0.0025999069213867186,0.0007989776535029517,squared_error,13,sqrt,5,15,"{'criterion': 'squared_error', 'max_depth': 13, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 15}",-0.037683800303799454,-0.02409747502464482,-0.018283267667896543,-0.02402007958099718,-0.01285199244614167,-0.023387323004695933,0.008274521506397695,1314
779,0.005399942398071289,0.0013569723990495164,0.0028009891510009767,0.0004009266958993728,friedman_mse,7,log2,10,15,"{'criterion': 'friedman_mse', 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 15}",-0.0285388668606424,-0.026251810826453212,-0.01689968726655385,-0.02755231782532728,-0.01775302993930338,-0.023399142543656028,0.00501846298674533,1315
514,0.04879803657531738,0.045623549772665216,0.0024010181427001954,0.000490353158684754,absolute_error,13,sqrt,7,13,"{'criterion': 'absolute_error', 'max_depth': 13, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 13}",-0.028830416822675675,-0.02634398863512366,-0.023768379279142486,-0.021376296513679494,-0.016721562582782405,-0.023408128766680743,0.004171061519494452,1316
583,0.10119762420654296,0.14749155410988943,0.08957562446594239,0.17252996698646056,absolute_error,15,log2,2,15,"{'criterion': 'absolute_error', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 15}",-0.025825945579493744,-0.020075817704287333,-0.019187149335055137,-0.029074145210307746,-0.022963753867103427,-0.023425362339249477,0.0036624180244692354,1317
1127,0.0045626163482666016,4.716085830239047e-05,0.0026045322418212892,0.000489260238788196,poisson,7,log2,3,15,"{'criterion': 'poisson', 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 15}",-0.02867834006953968,-0.021648606595978368,-0.02152326347203961,-0.027636613664834882,-0.017646805397680577,-0.023426725840014623,0.004135092861480622,1318
932,0.03367524147033692,0.05706007292402224,0.0028235912322998047,0.0004150699429120933,friedman_mse,15,sqrt,7,7,"{'criterion': 'friedman_mse', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 7}",-0.028056575176398667,-0.02246903984359799,-0.014621587464734622,-0.03665153554836577,-0.015360606413806278,-0.023431868889380664,0.008244281306679768,1319
467,0.05061836242675781,0.04233629647107689,0.0025859832763671874,0.0007742768452568358,absolute_error,10,log2,3,15,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 15}",-0.03141844046598051,-0.026610870558246996,-0.01902414213748967,-0.027246849721021642,-0.012938152170714246,-0.02344769101069061,0.006602883459488536,1320
649,0.13477644920349122,0.08567908381764022,0.003201580047607422,0.00039884655235288,absolute_error,18,log2,5,10,"{'criterion': 'absolute_error', 'max_depth': 18, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10}",-0.024978992782747518,-0.02080575856947328,-0.021435352553747903,-0.026589883933975097,-0.023492058276988817,-0.023460409223386526,0.002156327167344451,1321
1432,0.007199764251708984,0.002255709124966594,0.033727407455444336,0.05995945129563561,poisson,20,log2,7,7,"{'criterion': 'poisson', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 7, 'min_samples_split': 7}",-0.03083485838186176,-0.022766823095116556,-0.01997560923175521,-0.026997801339513763,-0.016783395408388913,-0.023471697491327242,0.004982015905913606,1322
1123,0.005117225646972656,0.0003680404027268738,0.0027227401733398438,0.0005204205856404618,poisson,7,log2,2,15,"{'criterion': 'poisson', 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 15}",-0.032283307101293436,-0.02280915918974563,-0.02264017167052434,-0.02518473515621289,-0.014485006395114469,-0.023480475902578152,0.0057003435985512226,1323
687,0.08823099136352539,0.06495559949134072,0.002879905700683594,0.0016446407193278093,absolute_error,20,sqrt,3,15,"{'criterion': 'absolute_error', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 15}",-0.037117986869610486,-0.020732012126208975,-0.019603848180036725,-0.024865019063334153,-0.015099916396472495,-0.023483756527132568,0.007492859061693396,1324
625,0.0653907299041748,0.06216101186022935,0.0027106285095214845,0.0003935378232856406,absolute_error,18,sqrt,3,10,"{'criterion': 'absolute_error', 'max_depth': 18, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 10}",-0.020497526578593973,-0.02916171406924716,-0.015591921692713992,-0.028567511836759728,-0.023631752155621622,-0.023490085266587295,0.0050853534527866605,1325
519,0.05159940719604492,0.053727379374403056,0.0022002696990966798,0.00040059298251525857,absolute_error,13,sqrt,10,15,"{'criterion': 'absolute_error', 'max_depth': 13, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 15}",-0.023853421426225603,-0.02250299603148401,-0.020424829904356484,-0.03207834615135542,-0.0186102236891627,-0.023493963440516845,0.004649157936597555,1326
387,0.028258514404296876,0.0025731696886536876,0.002411508560180664,0.0003775278392619136,absolute_error,7,sqrt,3,15,"{'criterion': 'absolute_error', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 15}",-0.03265328056270256,-0.026983229749184892,-0.017648588665742423,-0.021376040996142168,-0.018873138103863544,-0.023506855615527115,0.005587007553359849,1327
528,0.050799894332885745,0.04961316767807912,0.002798795700073242,0.0007484574321515329,absolute_error,13,log2,5,7,"{'criterion': 'absolute_error', 'max_depth': 13, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 7}",-0.03720658975546722,-0.020676031095879673,-0.01781694282866127,-0.017809903912177624,-0.024039530202354054,-0.023509799558907966,0.007222331314471136,1328
884,0.005639839172363281,0.0005022141989625932,0.002556467056274414,0.00046220867907149324,friedman_mse,13,log2,3,7,"{'criterion': 'friedman_mse', 'max_depth': 13, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 7}",-0.025081934385643014,-0.024293062461139027,-0.023508311043504766,-0.020439240482391652,-0.02425938349512274,-0.02351638637356024,0.001617102538016338,1329
115,0.004800224304199218,0.0007477939894487448,0.0031994342803955077,0.00040038220825413016,squared_error,10,log2,7,15,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 7, 'min_samples_split': 15}",-0.03713718541102257,-0.016701584354343473,-0.020417116043671663,-0.024001439264673508,-0.01932901566749944,-0.023517268148242128,0.007201979108652065,1330
386,0.03265094757080078,0.004117597438814213,0.0030132293701171874,0.0008414982530107692,absolute_error,7,sqrt,3,13,"{'criterion': 'absolute_error', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 13}",-0.02998546796206134,-0.027607623481114778,-0.017624608083319292,-0.02698970455619954,-0.015455443191600209,-0.023532569454859036,0.005836809467685385,1331
695,0.06348977088928223,0.06646263846978531,0.0028047561645507812,0.0007487238994407745,absolute_error,20,sqrt,7,15,"{'criterion': 'absolute_error', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 15}",-0.023607203196622014,-0.027727829327707208,-0.021565171621004364,-0.02821533919997587,-0.016561443459406196,-0.023535397360943133,0.004289552889936001,1332
712,0.06683940887451172,0.06611422666561911,0.03439140319824219,0.06182827574861761,absolute_error,20,log2,7,7,"{'criterion': 'absolute_error', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 7, 'min_samples_split': 7}",-0.025268597819317094,-0.022292396928393174,-0.028528630237112072,-0.02837834782483313,-0.013568803883997995,-0.02360735533873069,0.00551801909089526,1333
43,0.02792491912841797,0.04585444227011603,0.0035459041595458985,0.0003201664003992489,squared_error,7,log2,2,15,"{'criterion': 'squared_error', 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 15}",-0.039720389019319215,-0.017260726862535405,-0.02287645858899494,-0.019301954351742423,-0.01893704329448198,-0.02361931442341479,0.00825580201574976,1334
562,0.03436112403869629,0.003337014254615749,0.00486912727355957,0.004040094570706361,absolute_error,15,sqrt,2,13,"{'criterion': 'absolute_error', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 13}",-0.03586095924622226,-0.020909891730293194,-0.013031426048328005,-0.022493986787146748,-0.025961985465425386,-0.02365164985548312,0.0074303628651669175,1335
55,0.005804681777954101,0.00075010091642764,0.05758323669433594,0.06822245415097157,squared_error,7,log2,7,15,"{'criterion': 'squared_error', 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 7, 'min_samples_split': 15}",-0.023692875278270704,-0.022687985309343343,-0.025954571504578524,-0.025720701208861815,-0.020340596896105876,-0.023679346039432052,0.0020723902540079387,1336
477,0.09160017967224121,0.05644126625998039,0.002798795700073242,0.0007471199420663021,absolute_error,10,log2,10,10,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 10}",-0.03840572105439934,-0.017719885930028552,-0.02369038048293814,-0.02275967619319164,-0.01591656963416013,-0.02369844665894356,0.007918157280731038,1337
407,0.027640104293823242,0.005377237170905002,0.0036269187927246093,0.0020023514983462417,absolute_error,7,log2,3,15,"{'criterion': 'absolute_error', 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 15}",-0.027835995596569026,-0.02091251408469641,-0.025533049998784252,-0.025474299541748967,-0.018849975961621943,-0.02372116703668412,0.0033137664800158406,1338
569,0.06724495887756347,0.06993564738211264,0.0026911258697509765,0.0005841338020827309,absolute_error,15,sqrt,5,10,"{'criterion': 'absolute_error', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10}",-0.03360251235925542,-0.02360212091303049,-0.009845237101723895,-0.032582812755239526,-0.01922288769501373,-0.023771114164852614,0.008819834434072018,1339
658,0.07919445037841796,0.06835885293642277,0.002711057662963867,0.0007477991341134639,absolute_error,18,log2,10,13,"{'criterion': 'absolute_error', 'max_depth': 18, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 13}",-0.029152717907855376,-0.02054744856463459,-0.0256381864096728,-0.02776440908417731,-0.015846910982999177,-0.02378993458986785,0.004931070205424377,1340
99,0.0324002742767334,0.05430911124764143,0.003200054168701172,0.00039804616916178494,squared_error,10,sqrt,10,15,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 15}",-0.03302647304176769,-0.02831670748462019,-0.01889715768279401,-0.022644517498546207,-0.01612541033883837,-0.023802053209313292,0.006161181043915334,1341
704,0.0971151351928711,0.08146022870038576,0.004137229919433594,0.00211734369996802,absolute_error,20,log2,3,7,"{'criterion': 'absolute_error', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 7}",-0.03787082772951353,-0.01950183541258401,-0.013812768249869154,-0.027358579957838126,-0.020607042650431163,-0.023830210800047193,0.00823481771911535,1342
296,0.004038715362548828,0.0003435187508827639,0.0026882648468017577,0.0004522496561631077,squared_error,18,log2,10,7,"{'criterion': 'squared_error', 'max_depth': 18, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 7}",-0.028102884981791205,-0.02411114953078578,-0.01890629147142182,-0.023423050678044448,-0.024658539527984417,-0.023840383238005535,0.0029472374604903053,1343
690,0.033104467391967776,0.003584804999375883,0.0029051780700683595,0.0006584207021090617,absolute_error,20,sqrt,5,13,"{'criterion': 'absolute_error', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 13}",-0.02900443260289156,-0.026964285489564473,-0.015753468191070517,-0.03102812526725939,-0.016489046103761177,-0.02384787153090942,0.006442513156593287,1344
696,0.029172992706298827,0.002194486024474158,0.0030141353607177736,0.0008354954814900764,absolute_error,20,sqrt,10,7,"{'criterion': 'absolute_error', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 7}",-0.03222431902673796,-0.022613899888449366,-0.01699568638030952,-0.02857091385704776,-0.019153262766871595,-0.023911616383883238,0.005709048313569282,1345
413,0.026423168182373048,0.0026483815582852184,0.006141567230224609,0.007044913162887885,absolute_error,7,log2,7,10,"{'criterion': 'absolute_error', 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 7, 'min_samples_split': 10}",-0.024034516948659438,-0.02214986525593964,-0.02805878776022951,-0.02944400616272668,-0.016248839304989115,-0.023987203086508875,0.004682196588957498,1346
113,0.03099970817565918,0.0515000789285485,0.0026001930236816406,0.0004886182259278395,squared_error,10,log2,7,10,"{'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 7, 'min_samples_split': 10}",-0.023586664076587806,-0.025685540735223777,-0.02656680186538439,-0.026149293094780646,-0.018006823891019926,-0.023999024732599312,0.003166638024675738,1347
517,0.026399660110473632,0.001958447714433628,0.02640089988708496,0.047299257435087935,absolute_error,13,sqrt,10,10,"{'criterion': 'absolute_error', 'max_depth': 13, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10}",-0.02380117025217267,-0.02294193408433205,-0.03117551269192698,-0.027147782319934657,-0.014989892242442711,-0.024011258318161813,0.005361659458234411,1348
1009,0.00480036735534668,0.000400254434981548,0.0026017189025878905,0.0004905448585620964,friedman_mse,18,log2,5,10,"{'criterion': 'friedman_mse', 'max_depth': 18, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10}",-0.030918626321706003,-0.017059775107504553,-0.020866128770012118,-0.0362560459483474,-0.015004694660718665,-0.02402105416165775,0.008209497240029414,1349
1416,0.07013311386108398,0.12557836541172682,0.003418731689453125,0.0004081078560441817,poisson,20,sqrt,10,7,"{'criterion': 'poisson', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 7}",-0.023407601160784153,-0.022413683469573467,-0.027320652329689415,-0.021466176741669948,-0.02553242668899428,-0.024028108078142252,0.002128788855447742,1350
449,0.08293323516845703,0.06277762561165941,0.002908754348754883,0.0005003684170388272,absolute_error,10,sqrt,5,10,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10}",-0.025855293907006558,-0.02414461765416218,-0.023411552716891316,-0.03201114240798991,-0.015029344348378909,-0.024090390206885776,0.005448293558644222,1351
698,0.029743051528930663,0.003286488963528244,0.028776931762695312,0.051795911256962555,absolute_error,20,sqrt,10,13,"{'criterion': 'absolute_error', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 13}",-0.02798131529981748,-0.027573124804255087,-0.02643260792298447,-0.01787338045311661,-0.020614077980812353,-0.0240949012921972,0.004086332766828477,1352
652,0.12628703117370604,0.07349769171063661,0.03240714073181152,0.058620676703223434,absolute_error,18,log2,7,7,"{'criterion': 'absolute_error', 'max_depth': 18, 'max_features': 'log2', 'min_samples_leaf': 7, 'min_samples_split': 7}",-0.024287077308562433,-0.019917731596967525,-0.029277342505913115,-0.0310477288067479,-0.016268100702383645,-0.024159596184114923,0.005548388342432969,1353
