MA_ratio,FA_ratio,Cs_ratio,Pb_ratio,Sn_ratio,other_ratio,I_ratio,Br_ratio,po_electrode,ETL/ETM,HTL/HTM,ne_eletrode,effective area (cm^2),additive_O,additive_I,additive_H,passivation,step,dissolvent,coated1_s(rpm),coated1_t (s),coated2_s(rpm),coated2_t (s),anti-solvent,anneal_T (℃),anneal_t (min),,Jsc (mA/cm2),Voc (V),FF,PCE (%)
0,0,0.930898593,0,1.009640004,0,0.000451377,1.00051941,0.507622392,0.995246719,0.334373633,0.334164697,0.049006289,0,0.008374208,0,0.003739774,0,0.251693705,0.199319399,0.448643886,0.004688722,0.007898238,0.00353634,0.799928297,0.022556599,,0.356923077,0.765370138,0.822561692,0.394579514
0.000357258,0.007549562,0.937044685,0.006895625,1.00844593,0,0,1.009955228,0.506769058,1.002836917,0.330848254,0.336970149,0.039901539,0,0.005170441,0,0,0,0.255624054,0.187557206,0.435933194,0,0,0.0021796,0.792695037,0.019215629,,0.350769231,0.752823087,0.810810811,0.374651255
0,0,0.92988045,0.519632089,0.005613116,0,0.547133519,0.331887539,0.492581125,1.000038222,0.328890437,0.332752453,0.043765666,0,0.002964185,0.001239464,0,0,0.258724831,0.18567445,0.4403464,0,0.006298036,0,0.799658375,0.029420859,,0.344615385,0.734002509,0.775558167,0.346751694
0.000449185,0.001858074,0.933855387,0,0.992407332,0,0,0.992341969,0.504270333,1.00833664,0.331686101,0.340454007,0.043550989,0.002378169,0.002749807,0.002950781,0,0.000935661,0.248382042,0.185412283,0.448457113,0.00162511,0,0,0.806730676,0.03114668,,0.356923077,0.746549561,0.787309048,0.366679952
0.005701285,0.001603055,0.931765139,0.001280748,0.997985693,0,0.005362187,1.003604374,0.503250415,1.00537824,0.335279568,0.334327234,0.049761028,0,0,0,0.003670454,0.002760695,0.249029026,0.184673001,0.454355308,0.001890785,0,0.000797595,0.80507571,0.018766022,,0.323076923,0.740276035,0.787309048,0.330809087
0,0,0.932903373,0.518947131,0.001672638,0,0.551514941,0.333958,0.505895661,0.991159043,0.334637115,0.340359592,0.053243305,0,0.007885779,0,0.000399632,0.004156466,0.245795398,0.185950449,0.447985721,0.001416053,0,0,0.790424269,0.016186302,,0.369230769,0.765370138,0.822561692,0.41052212
0,0.010242194,0.935794058,0.005641773,1.010893166,0,0,1.00548523,0.504252559,1.004493439,0.344555977,0.339787452,0.04722433,0.000829687,0.002919275,0,0,0,0.246396675,0.182630152,0.434300871,0,0.005247246,0.007639859,0.792873769,0.021755884,,0.369230769,0.759096612,0.787309048,0.390593862
0,0.003898093,0.933944473,0.001113261,1.002672316,0.001689265,0.006595548,1.003924949,0.497714134,0.997137264,0.32749365,0.337806116,0.053519148,0,0,0.003030579,0,0,0.255371103,0.184854657,0.441749435,0,0,0.00137559,0.795321546,0.023836305,,0.356923077,0.752823087,0.799059929,0.382622559
0,0.009403564,0.928421932,0.53279908,0,0.009286625,0.554488249,0.336383306,0.509579242,1.000906917,0.337954516,0.331753305,0.052139227,0,0.003940971,0,0,0,0.247910768,0.185479097,0.452274199,0,0,0.004551535,0.80347447,0.01909448,,0.375384615,0.752823087,0.787309048,0.390593862
0,0.003516432,0.93172453,0,1.004089498,0.006766907,0.005404696,1.006316319,0.495733726,0.996413395,0.335406846,0.32509218,0.044683807,0,0.008972644,0.001143298,0,0,0.254164413,0.187153319,0.444053344,0.002942621,0,0,0.799728797,0.025648964,,0.36,0.765370138,0.822561692,0.398565165
0.000479253,0.008839646,0.939862964,0.523302649,0,0,0.549394894,0.339763053,0.492321534,0.99195807,0.334579037,0.332211496,0.043826648,0.006277091,0,0.002217297,0,0,0.24260354,0.193815609,0.445262464,0,0,0.003062831,0.792672276,0.025961452,,0.350769231,0.759096612,0.810810811,0.382622559
0.000239086,0.004470555,0.938136036,0.519680382,0,0,0.542519844,0.338187337,0.485917686,2.002353332,0.661808484,0.334727858,0.068196765,0.005331457,0.005008372,0,0,0.010219658,0.74999292,0.384946971,0.283783821,0,0.0077496,0.495739566,0.468632155,0.11495653,,0.278769231,0.639899624,0.672150411,0.211239538
0,0,0.932267131,0.476010723,0,0.133975626,0.494690898,0.405585208,0.502624214,1.993954655,0.669963898,0.335233751,0.071413331,0,0.001769532,0,1.004910255,0.001141077,0.748587461,0.379780937,0.277699332,0.00475938,0,0.502603562,0.452603401,0.121169349,,0.350461538,0.696361355,0.696827262,0.302909526
0,0.008411638,0.943951399,0.425910269,0,0.285013776,0.443390209,0.465435615,0.502506398,2.001655822,0.663339052,0.329607232,0.073238815,0.011071622,0,0.000540969,0.997043559,0,0.747974719,0.366323338,0.283126068,0.006490808,0.000110731,0.500698214,0.458019912,0.119126494,,0.373846154,0.796737767,0.82373678,0.430450379
0.010235929,0,0.926848231,0.367912678,0,0.419752084,0.386177967,0.531229578,0.50106464,2.000520735,0.672019876,0.334226213,0.069893707,0,0,0,1.00278339,0.004447783,0.749126091,0.373873043,0.282907735,0,0,0.50405659,0.459435164,0.118265994,,0.325538462,0.828105395,0.757931845,0.358708649
0,0.00433093,0.92729859,0.519282193,0,0,0.549338746,0.3246011,0.493952733,2.006599649,0.660750811,0.678219319,0.089787235,0.012134686,0.001469225,0,0,0,0.74797108,0.630742168,0.327894896,0.005330413,0,0,0.788828352,0.066035761,,0.365230769,0.723337516,0.834312573,0.387405341
0,0,0.936646742,0.525149201,0.000859067,0,0.546955651,0.334900627,0.505735488,1.998878551,0.670188244,0.65710883,0.081648148,0,0,0,0,0,0.751527747,0.626290632,0.324982317,0,0,0.00754916,0.800609905,0.065336437,,0.375384615,0.742158093,0.787309048,0.385412515
0,0.001187095,0.942736492,0.52326569,0,0,0.545486979,0.334738729,0.498481523,2.007595332,0.667215419,0.66931271,0.083508238,0.010717076,0.002163037,0,0,0,0.741849724,0.626251502,0.329553636,0,0.006214355,0,0.804867953,0.071044245,,0.367076923,0.754705144,0.810810811,0.394579514
0,0,0.929036659,0.520926648,0,0.001243046,0.557818,0.34547797,0.495121929,2.00788409,0.670211936,0.663285678,0.085445945,0.002823069,0,0.004909668,0.003969105,0.004421981,0.743305867,0.618413376,0.337705419,0.004652725,0.00188975,0,0.788827593,0.057596929,,0.370461538,0.730865747,0.834312573,0.396970905
0,0,0.925383076,0.528943225,0.002235391,0,0.550841283,0.339604801,0.493586288,2.001849281,0.657918458,0.664521189,0.083099703,0.007126657,0,0,0,0,0.752359254,0.633757375,0.337313757,0,0,0.002386209,0.800135884,0.064866242,,0.365230769,0.750313676,0.857814336,0.412913511
0,0.002300841,0.931675658,0.520132433,0.005939848,6.38E-06,0.549851436,0.336036474,0.504879692,1.996921295,0.66630204,0.665910509,0.088683819,0,0.002978786,0,0,0,0.745271641,0.62507548,0.331655831,0,0,0,0.801775029,0.077465626,,0.368923077,0.757841907,0.881316099,0.43284177
0.00227744,0.001042579,0.931869979,0.536199369,0.005249995,0,0.555278928,0.338452891,0.502934512,1.994438883,0.673050151,0.670401954,0.081139418,0.004040733,0,0,0.000800361,0.000769771,0.741236273,0.620130658,0.328911771,0.008054503,0,0,0.799528954,0.071902782,,0.369538462,0.737139272,0.857814336,0.41052212
0,8.66E-05,0.930699681,0.529326724,0,0.002554316,0.550504698,0.338076458,0.498235123,2.007145774,0.661718615,0.670393732,0.085866337,0,0.001865188,0,0,0,0.753551331,0.627795702,0.333585411,0.004259568,0.000457106,0,0.796012925,0.068012275,,0.371076923,0.728983689,0.846063455,0.402152252
6.61E-05,0,0.938661712,0.525791917,0,0.011344251,0.552159885,0.328736888,0.493075879,2.003097013,0.668243201,0.665752798,0.081587571,0,0,0,0.004013338,0,0.75245095,0.620122017,0.336555071,0,0.007470838,0,0.805394185,0.067675585,,0.366769231,0.744040151,0.834312573,0.400159426
0.004670099,0,0.942713509,0.52903645,0,0.002437276,0.54799477,0.335025257,0.490603436,1.997961988,0.674806168,0.667685143,0.085008727,0,0,0,0,0,0.74568022,0.624947373,0.334427095,0,0.003794484,0,0.796998104,0.06663705,,0.372923077,0.764742785,0.869565217,0.435631726
0,0,0.934281818,0.53087085,0,0.001983052,0.548712699,0.332863017,0.498981675,2.01209331,0.664360823,0.663625923,0.093361158,0,0.005351351,0,0.99520093,0.001439341,0.750214884,0.624969399,0.330370347,0.009125855,0.004912799,0,0.798343439,0.077537307,,0.372923077,0.786700125,0.916568743,0.472299721
0.009369666,0.002698744,0.925833329,0.524057477,0,0,0.543981089,0.330270341,0.498158798,1.996692075,0.6619176,0.672819935,0.079768185,0.004793093,0.008721601,0.009344637,0.999649412,0,0.748152041,0.632627371,0.33206342,0.001921115,0.0038485,0.007260892,0.800797546,0.054874876,,0.368615385,0.787954831,0.904817861,0.461937027
0,0.001165395,0.936010321,0.521833481,0.001345416,0.003208205,0.549572695,0.327207196,0.494939582,2.001790426,0.666941075,0.661687446,0.086149874,0,0,0,0.997993164,0.002245697,0.757624393,0.633621413,0.331087412,0.006417687,0.014203111,0.002722937,0.801225686,0.063302919,,0.370461538,0.80489335,0.928319624,0.486249502
0,0,0.93336058,0.51889753,0.004973784,0.000342355,0.542603024,0.334221951,0.500113372,2.002920598,0.660880729,0.669665125,0.080983624,0,0,0.00390522,1.000332556,0.009286306,0.750589771,0.62269778,0.335301074,0.002166012,0.010702,0,0.795269858,0.06777889,,0.372615385,0.799874529,0.904817861,0.473893982
0.005505261,0,0.923085547,0.525137728,0,0.007305714,0.549428356,0.335179104,0.497437882,2.00346518,0.662618601,0.674325734,0.079106319,0,0.005271965,0,0.996398526,0.004749298,0.75358222,0.627013906,0.332378375,0,0.001940925,0.00302185,0.807622588,0.072144779,,0.370769231,0.775407779,0.846063455,0.427261857
0.008562852,0,0.934406541,0.527583544,0,0,0.551155828,0.338099507,0.498141734,1.998775627,0.657692786,0.668483229,0.090043567,0,0.009944469,0,1.003856492,0.000308289,0.752012135,0.634883311,0.333989642,0.002261827,0,0,0.792634797,0.067474825,,0.365846154,0.774153074,0.834312573,0.415304902
0.005997592,0,0.925186417,0.523854448,0,0,0.542788324,0.336258633,0.499679215,1.993634315,0.667510767,0.662096609,0.086083124,0,0.002684984,0,0.995754875,0,0.746518921,0.61858275,0.333666268,0,0,0.000754527,0.797700137,0.065927311,,0.369538462,0.804265997,0.881316099,0.460342766
0.001718764,0,0.927653446,0.525620282,0.001092143,0,0.542385522,0.327691532,0.503347456,2.001163399,0.667760116,0.667739259,0.085498194,0.000769502,0,0.00213647,0.98698681,0,0.746448594,0.621303305,0.320468942,0.011735737,0.001047644,0,0.799469792,0.06407593,,0.367076923,0.793601004,0.822561692,0.420884815
0.003608298,0,0.923337622,0.528900348,0,0,0.55853604,0.335265789,0.504550368,2.003170732,0.666867126,0.667272648,0.088107821,0,0,0.008553413,1.007850502,0.002325375,0.741764256,0.629343315,0.336796945,0,0.009084264,0.00433598,0.799394546,0.072819442,,0.365230769,0.782308657,0.869565217,0.436428856
0.001748931,0.001569844,0.931213042,0.533219487,0.004147667,0,0.545459154,0.336358629,0.492865488,1.999682845,0.673867903,0.664782326,0.075443201,0.000526186,0.005480769,0.004809769,1.001807201,0,0.749902267,0.630765253,0.324844471,0,0.004872023,0,0.790837263,0.07566046,,0.373846154,0.80740276,0.904817861,0.479872459
0.006282767,0.001945257,0.932766294,0.530099152,0.010041018,0,0.549789216,0.337970385,0.499522906,0.996434878,0.341072778,0.671925536,0.090290309,0.000869643,0.005630264,0,0.005591371,0,0.751978652,0.630736932,0.327011111,0,0.007096297,0,0.79754188,0.070590891,,0.417230769,0.779799247,0.869565217,0.499003587
0,0,0.936764665,0.525211112,0,0.002272405,0.546918747,0.331985291,0.49837017,1.003000045,0.331396712,0.670508234,0.078976654,0.004652885,0.001550413,0,0.012875911,0,0.748232994,0.630788533,0.324262864,0.004290544,0.00049525,0.000324388,0.797232716,0.060523326,,0.401846154,0.781681305,0.881316099,0.486249502
0.001131854,0,0.922766293,0.528500769,0.003682854,0.001990488,0.54175783,0.327982205,0.491879974,0.995990262,0.325335137,0.670691544,0.087891866,0.004667496,0,0,0,0.00313893,0.751307019,0.624515762,0.327477647,0,0.00040424,0.007940059,0.805656763,0.058772659,,0.404923077,0.78293601,0.869565217,0.484256676
0,0.006525813,0.928155786,0.52809509,0,0.001485397,0.551927042,0.321509573,0.502033594,1.002846085,0.326896519,0.670083175,0.081590817,0.002439639,0,0,0,0,0.744516439,0.620898021,0.328387217,0.00643257,0.001036379,0.008186294,0.797466255,0.066614552,,0.414461538,0.759723965,0.869565217,0.481068155
0.00703113,0.005853618,0.941201267,0.530285557,0.001122766,0,0.546357913,0.325564449,0.501113783,1.002663224,0.340553283,0.666507217,0.087988293,0.005034964,0.002649496,0.002863747,0.000469754,0.003157821,0.743996173,0.619472565,0.330841913,0,0,0.005938263,0.802376805,0.067150121,,0.396615385,0.781681305,0.881316099,0.480271024
0,0.008498583,0.930945727,0.523099736,0.001132371,0.001246382,0.550793137,0.329077558,0.505129234,0.999086849,0.33372884,0.669404055,0.088910278,0,0,0.002459531,0.008893443,0.008591537,0.761105509,0.628303341,0.336164919,0.006809852,0.001147296,0.001104322,0.800277265,0.06290123,,0.408,0.755332497,0.881316099,0.477082503
0.000269556,0.003190741,0.922281827,0.527213485,0.001349885,0,0.544785265,0.334342894,0.492125532,1.004826959,0.332933144,0.662667757,0.085305877,0.000214911,0.001191348,0,0.005156843,0,0.751559152,0.627849764,0.335538697,0.000381509,0,0.002527474,0.798863599,0.067999478,,0.397846154,0.768506901,0.881316099,0.473495417
0.004548538,0.007546372,0.933585028,0.52334089,0.003451511,0,0.545977241,0.338157108,0.492605683,0.998689374,0.331984565,0.665799679,0.08008514,0,0,0,0,0,0.749249419,0.630021522,0.330704223,0,0.010335733,0,0.79597212,0.065963232,,0.402461538,0.769134253,0.869565217,0.473096851
0,0,0.926409276,0.524598429,0.000114727,0.005838372,0.544092675,0.333027369,0.499060453,1.004559427,0.332486714,0.663645037,0.089390145,0.002123757,0.007031333,0.004055495,0.008315448,0,0.751828785,0.625034468,0.336640092,0.006170016,4.70E-05,0,0.801826729,0.068067963,,0.412307692,0.777917189,0.834312573,0.470306895
0,0.005715095,0.933724699,0.522400485,0,0.00330023,0.548905984,0.344507603,0.497825044,0.993417849,0.324423988,0.66888234,0.09731832,0.00055388,0,0,0.003513619,0.00249438,0.74289495,0.627984955,0.338686656,0,0.007931958,0,0.800705632,0.07445654,,0.415384615,0.765370138,0.846063455,0.46990833
0.00059482,0,0.924961192,0.521224392,0,0.011934835,0.553417255,0.336361688,0.490053695,1.001319785,0.326272612,0.671698649,0.09058528,0,0.005257717,0,0,0,0.746290387,0.623715116,0.330409909,0,0,0.00012665,0.790537611,0.063189016,,0.381538462,0.790464241,0.881316099,0.466321244
0,0,0.938723018,0.529166754,0,0.005330871,0.550109979,0.329601816,0.497841954,1.010843694,0.333374417,0.666908856,0.085556146,0.003243265,0.001237411,0,0.00327348,0.006049431,0.74194852,0.625780557,0.333813415,0.00891983,0,0.007486636,0.803181825,0.06414741,,0.399692308,0.774780427,0.846063455,0.460342766
0.00102596,0.001916434,0.931889909,0.524434,0.002186911,0,0.545801101,0.336565523,0.498068955,1.000199183,0.327433625,0.6706752,0.08704105,0.004220697,0.008223556,0,0.008666042,0,0.757476136,0.631995923,0.330377829,0,0.00197828,0.005233791,0.802481366,0.06404211,,0.400923077,0.769761606,0.846063455,0.458748505
0.000478494,0,0.929797785,0.527587424,0,0.010353689,0.545033721,0.334881155,0.508456066,1.007923575,0.337447893,0.665837584,0.085251501,0.002494409,0.01174882,0,0.001820945,0,0.746344097,0.631762106,0.326139682,0,0,0,0.79728214,0.065826375,,0.411692308,0.781053952,0.810810811,0.456357114
0,0.000186272,0.93359376,0.532464394,0,0.001904759,0.543947911,0.332843224,0.492989369,1.000530259,0.339246837,0.664500034,0.078990414,0,0.002557422,0,0.000893652,0,0.756718377,0.630858155,0.333209397,0.008670836,0.004358225,0.009715217,0.80738815,0.063851746,,0.413230769,0.781053952,0.810810811,0.456357114
0.007660551,0,0.945889873,0.534204062,0.00788676,0.003910871,0.550257042,0.334417022,0.492681977,0.994909805,0.327874035,0.668868817,0.086660718,0.001028276,0,0.001513502,0,0,0.75034372,0.633375569,0.328281402,0.011260261,0.001343704,0,0.806951487,0.070189693,,0.407076923,0.752195734,0.869565217,0.449980072
0.003058401,0.002611967,0.932093,0.524515202,0,0.005549063,0.553419475,0.328005097,0.506326221,0.993796903,0.33202409,0.668128046,0.088503972,0.00425724,0,0,0,0,0.757058762,0.621154039,0.331112592,0,0.005505247,0,0.801507903,0.060798267,,0.385846154,0.76348808,0.857814336,0.443603029
0.00176926,0.005492482,0.927053595,0.520239686,0.00601102,0,0.546435155,0.331971017,0.502311629,0.997337383,0.335979598,0.672247779,0.093824484,0,0,0,0.003434237,0,0.74959677,0.622649081,0.324967054,0.000678401,0,0,0.81150863,0.062805361,,0.385230769,0.766624843,0.857814336,0.442008768
0,0,0.930325159,0.52486381,0,0.000812574,0.559419537,0.336794872,0.506428806,0.993066098,0.330772457,0.672615023,0.083829913,0,0,0.003297294,0,0.000965249,0.744631132,0.634054698,0.33531343,0,0,0.003021936,0.801592106,0.069559261,,0.374769231,0.768506901,0.869565217,0.438820247
0.0064469,0,0.937153218,0.523704558,0.003804951,0,0.54455125,0.332596082,0.503571979,0.997644162,0.338563314,0.669017841,0.087033292,0.000990026,0.002078388,0,0,0,0.751367011,0.622850939,0.325170266,0,0.000146531,0,0.795012341,0.068488717,,0.418461538,0.720828105,0.822561692,0.436030291
0.003644027,0,0.949192483,0.534120273,0,0,0.548306299,0.330305028,0.50859187,1.002825681,0.337212943,0.666290669,0.087504166,2.89E-05,0.004171549,0.000566936,0,0,0.748577653,0.616586843,0.332004962,0.001776228,0.001684738,0,0.800871225,0.06754499,,0.406153846,0.740276035,0.822561692,0.43443603
0,0.006779588,0.935940249,0.529713866,0.000286827,0,0.54932895,0.335848485,0.50897003,1.00170673,0.338353195,0.670513185,0.090731382,0.005946434,0,0.003980573,0,0.003353669,0.750083968,0.617257861,0.335710792,0.00325952,0.007149592,0.001259316,0.797690537,0.062095112,,0.413538462,0.765370138,0.775558167,0.429653248
0,0.004165604,0.936951781,0.526515614,0,0.003162263,0.553751919,0.331758073,0.495614789,0.998075502,0.339368388,0.664429183,0.077431945,0,0,0,0,0.000536224,0.756159378,0.618175795,0.326487759,0.003672054,0.006512025,0.002598833,0.797206665,0.05881226,,0.384615385,0.743412798,0.846063455,0.426464727
0,0,0.937227265,0.530260184,0,0,0.550993824,0.334224893,0.505840663,0.997220533,0.335590335,0.672474275,0.082690708,0.000395732,0.000182396,0,0,0,0.744339923,0.618021629,0.342102522,0,0.001753781,0.007321404,0.796983858,0.066174946,,0.392923077,0.765370138,0.810810811,0.426464727
0.001718585,0.000389889,0.936956682,0.526101799,0.004521201,0.003526121,0.549404367,0.337296122,0.488637574,1.007232331,0.325128915,0.654734009,0.077056806,0,0,0,0,0.004951595,0.75584268,0.623329478,0.339310176,0.000711766,0,0,0.801483119,0.069510273,,0.400307692,0.790464241,0.752056404,0.420087684
0,0.002932701,0.939961415,0.528882329,0.002238272,0.002233121,0.553574519,0.325026946,0.505569678,1.005498394,0.329545787,0.659932722,0.082993726,0.001076272,0.00429076,0.007483101,0,0.000429991,0.749391921,0.622444185,0.330804607,0,0.00263306,0.002874789,0.800899089,0.077677778,,0.384,0.793601004,0.775558167,0.415304902
0.002566792,0,0.932914987,0.521701626,0,0,0.54654436,0.330612649,0.493714759,1.006241091,0.327334008,0.660288489,0.079054815,0.005436181,0,0.004137597,0.009865991,0,0.754476958,0.62197402,0.333099971,0.002006615,0.008789905,0,0.806506969,0.068196973,,0.390769231,0.771643664,0.787309048,0.414507772
0.005192421,0,0.924395808,0.520407182,0.001235121,0.000842963,0.549526373,0.341332445,0.49331606,1.003815242,0.327803678,0.670094827,0.082122597,0,0,0.004041072,0,0,0.754110659,0.629580365,0.336291535,0.002794946,0,0.004093537,0.802044528,0.054283032,,0.363076923,0.779171895,0.810810811,0.403347947
0,0,0.933493162,0.533228308,0,0,0.544367088,0.331239341,0.507449148,1.000850044,0.337974002,0.669554478,0.083249276,0.001466828,0,0,0,0.000155296,0.745779303,0.62659184,0.339933508,0,0,0.009165084,0.795532245,0.069790931,,0.372615385,0.78544542,0.787309048,0.402550817
0,0,0.928464182,0.528619062,0,0,0.540471325,0.331883117,0.503746263,1.003565907,0.332677029,0.674007156,0.095704684,0,0,0.000601253,0,0,0.748048913,0.628157632,0.329206452,0,0,0.003080517,0.795576081,0.066087693,,0.364615385,0.779799247,0.810810811,0.402152252
0,0.005474577,0.945248444,0.538938881,0.007225591,0.000318098,0.541748758,0.336590409,0.495038488,0.99513016,0.324335739,0.660103749,0.083459576,0,0.008145904,0,0,0,0.753925834,0.62293434,0.333595536,0.004622853,0.002535103,0.008297492,0.796007723,0.07153942,,0.365538462,0.7804266,0.775558167,0.38660821
0,0.002320053,0.940507176,0.523928767,0,0,0.557869577,0.335245017,0.507026853,1.003302758,0.341932772,0.670026535,0.094417563,0,0.001984238,3.53E-05,0,0.010541342,0.738841075,0.636693963,0.330316097,0.013748675,0,0.001396127,0.801586601,0.067120205,,0.312923077,0.824968632,0.822561692,0.373854125
0,0.001154596,0.935849155,0.529263119,0,0,0.546567674,0.332391122,0.5041241,0.999479135,0.327440482,0.665862579,0.083208464,0,0.00255068,0.009200752,0.002899048,0,0.749326776,0.621573853,0.328742969,0,0,0.008481131,0.804310169,0.072244419,,0.363076923,0.796110414,0.740305523,0.37345556
0,0,0.93276547,0.520292325,0,0,0.545738131,0.335625238,0.500303588,1.002820819,0.331176726,0.672415777,0.08336222,0,0.00052152,0.001184699,0.003275733,0,0.74716714,0.619321452,0.327347309,0,0.00701958,0,0.803616116,0.063655665,,0.304923077,0.813048934,0.834312573,0.363491431
0,0,0.935105575,0.513898415,0.005167399,0.003807089,0.552259489,0.338494618,0.492760133,2.006252044,0.668318008,0.675467971,0.086100811,0.001021796,0.001987349,0.010683966,0,0.003736086,0.751114913,0.625064842,0.333274148,0.002130727,0.002990931,0,0.798016846,0.073579231,,0.387076923,0.787954831,0.904817861,0.485053806
0,0.002126554,0.926216305,0.518066751,0.000809491,0,0.546734782,0.339525005,0.495990538,2.007451537,0.669872623,0.664817418,0.084405191,0,0.003938516,0.004869208,0,0,0.749860776,0.629398083,0.333624966,0.003666466,0,0,0.803753098,0.065715855,,0.375384615,0.799874529,0.916568743,0.478278198
0,0,0.933286149,0.519715868,0,0.006390879,0.547214597,0.335578474,0.498234623,1.995924598,0.662861425,0.667247895,0.080485832,0,0,0,0,0.001980063,0.750480963,0.620911856,0.336393139,0.005155954,0.000886235,0.003164055,0.797872322,0.063699235,,0.358153846,0.80489335,0.928319624,0.470306895
0,0,0.932433606,0,0.997631512,0,0.821776279,0.001072373,0.502423852,1.001644839,0.329348687,0.334560848,0.090170768,0,1.004668828,0.998600033,0.991098067,0,0.745425264,0.309841292,0.664049556,0.012626218,0,0.003514267,0.288328478,0.223584445,,0.740307692,0.183061481,0.399764982,0.095257075
0.934859712,0,0.002328039,0,1.000805505,0,0.82666262,0.004765847,0.505178102,0.999904998,0.334414516,0.336159353,0.096552674,0.009933264,1.007506717,1.008691172,0.995242884,0,0.75362343,0.312405981,0.662783871,0.005055196,0,0,0.276048945,0.224040393,,0.373538462,0.152823087,0.486956522,0.049023515
0.006896922,0.959589333,0,0.007331834,1.007710754,0,0.820956317,0.001411906,0.497235679,0.999194635,0.327848236,0.332972062,0.095950702,0,1.005915073,0.999648565,0.992158427,0.005299424,0.749127858,0.304310561,0.670924681,0,0.003007671,0.002357344,0.285602649,0.223411037,,0.528307692,0.194542033,0.539952996,0.097648466
0.001961065,0.968261585,0.004440613,0,1.007287225,0.005224539,0.825467276,0,0.993946329,3.001477833,0.995968215,0.667828971,0.006953411,0.991166277,0,0.997684761,0.994344974,0,0.512932001,0.630822898,0.989905738,0.005385932,0.002122203,0.800078711,0.200832958,0.114575086,,0.596923077,0.309912171,0.752056404,0.243124751
0.00194531,0.958590885,0.001048416,0.002561265,0.997230342,0.001139912,0.822865027,0,0.998224364,3.004034027,0.999272732,0.667754977,0.011216411,0.998440727,0.00182535,0.995426845,0.994306938,0.005586252,0.496058367,0.617076566,1.00643122,0,0,0.802366279,0.192776019,0.1153998,,0.615384615,0.297365119,0.761457109,0.243124751
0.00329138,0.966230086,0,0,1.007410619,0.00191564,0.826267198,0,1.00007333,2.994361881,1.010310713,0.66173848,0.022298152,1.001753512,0.004554264,0.997647063,1.005176489,0,0.493606609,0.623691565,1.003644921,0.006211189,0,0.803272266,0.199633201,0.113543591,,0.624615385,0.293601004,0.769682726,0.247110403
0,0.964470003,0,0,0.999672033,0.005499995,0.824499414,0.004309301,0.999994033,2.995920441,1.007676256,0.672202075,0.012860593,1.004471856,0.001092673,1.001674533,0.996184529,0.000836819,0.506005159,0.627304738,1.003745941,0,0.000745657,0.80481426,0.201799408,0.113493528,,0.658461538,0.306148055,0.720329025,0.255081706
0,0.958408959,0.000641926,0.000885581,1.000808423,0,0.82513203,0,1.000696922,3.006816745,1.009738647,0.665263341,0.019374132,1.002149718,0,0.995688398,0.999510898,0,0.500188739,0.629668603,1.005214586,0.009958885,0,0.800932254,0.198407899,0.111843061,,0.652307692,0.303011292,0.782608696,0.271024312
0.000667186,0.96100446,0.003946484,0,1.00010183,0,0.830785931,0.005933327,1.000541571,2.99520078,1.007235041,0.663958445,0.015245236,0.988325872,0,1.002085623,0.998539643,0.000719512,0.501637589,0.615790561,1.003243888,0,0.005181773,0.795613481,0.197645008,0.108420016,,0.630769231,0.304265997,0.788484136,0.267038661
0,0.968534927,0.000594033,0.004159299,0.999526765,0.001407943,0.822805214,0,1.000239641,3.0072062,0.993498391,0.668283297,0.021667981,1.000328701,0.000819461,0.999503567,0.998000828,0,0.499189861,0.627268265,1.006230807,0,0,0.796413787,0.196588178,0.109192021,,0.64,0.301756587,0.742655699,0.251096054
0,0.959028307,0,0,1.008333759,0,0.822490766,0,1.005709042,3.001530291,0.993576217,0.67092731,0.021797746,0.995931846,0.001052261,1.001404666,0.99553106,0.000600858,0.505459625,0.628849115,0.993414737,0.000779413,0,0.805988824,0.20640723,0.100257342,,0.649230769,0.304265997,0.740305523,0.255081706
0.006882711,0.958626054,0.005811467,0,1.005480335,0.010910503,0.820952407,0,1.004330722,2.993497508,1.00425272,0.664568831,0.0158289,1.004352363,0,1.002983364,0.998635895,0.000633349,0.50289978,0.621353447,1.004164586,0.000949478,0,0.798853626,0.19744239,0.118045338,,0.627692308,0.303011292,0.745005875,0.251096054
0,0.967761077,0.003511762,0.007809493,0.997291642,0,0.826852873,0.002377797,0.997239662,3.00827778,0.993097562,0.667180964,0.020869148,0.99004742,0.002273138,0.999675463,1.000633601,0.007702787,0.495326781,0.626266806,0.994533049,0.001104043,0,0.804099344,0.206848547,0.114863951,,0.636923077,0.308657465,0.756756757,0.263053009
0,0.966889211,0.000361369,0,0.999997546,0,0.83281134,0.000481119,1.003746923,3.006458831,0.996684949,0.661253951,0.013681267,0.99825092,0,1.002829774,1.004435582,0.00420649,0.498913219,0.619283961,0.997391219,0.007265049,0,0.794181227,0.203186511,0.115418696,,0.643076923,0.306148055,0.814336075,0.282981267
0,0.970363091,0.00097231,0,0.99961266,0,0.820466523,0,1.002065486,2.995618465,1.001304787,0.663115376,0.015169905,1.001257124,0,0.998408518,0.993530608,0,0.502827806,0.621418999,0.995751241,0,0,0.798670987,0.208235054,0.099047819,,0.606153846,0.30740276,0.761457109,0.247110403
