MA_ratio,FA_ratio,Cs_ratio,Pb_ratio,Sn_ratio,other_ratio,I_ratio,Br_ratio,po_electrode,ETL/ETM,HTL/HTM,ne_eletrode,effective area (cm2),additive_O,additive_I,additive_H,passivation,step,dissolvent,coated1_s(rpm),coated1_t (s),coated2_s(rpm),coated2_t (s),anti-solvent,anneal_T (℃),anneal_t (min),,Jsc (mA/cm2),Voc (V),FF,PCE (%)
0,0.003286985,0.938537949,0.527276911,0.003119523,0,0.548161533,0.333061668,0.50108557,0.665979977,0.664659835,0.663941633,0.085563962,0.00384918,0.002214861,0,0.002324675,0.002708115,0.749338952,0.620007516,0.336751125,0,0,8.25E-05,0.802719543,0.067494522,,0.372923077,0.764742785,0.869565217,0.435631726
0.000498819,0.00178572,0.930379249,0.530814933,0.001777662,0,0.551898647,0.337796163,0.498124629,0.666787714,0.664427245,0.664299898,0.079925713,0.002879499,0.001039554,0.002468671,0.996202794,0,0.752579202,0.623888659,0.331003188,0.006295862,0,0,0.802550005,0.066651333,,0.372923077,0.786700125,0.916568743,0.472299721
0.001710039,0.001760388,0.930768737,0.524549693,0.003909296,0.002205985,0.550064924,0.331344656,0.496395016,0.668512079,0.665275992,0.666993965,0.084174951,0,0.00302612,0,1.003747161,0.00184536,0.752490854,0.622738966,0.332462512,0,0.004894152,0.001899783,0.803816344,0.07156685,,0.368615385,0.787954831,0.904817861,0.461937027
0.002719853,0.002913371,0.938380002,0.528115589,0.00133253,0,0.543705432,0.33345171,0.49870281,0.663015659,0.669825637,0.666900419,0.092245845,0.00321766,0.002527223,0,1.00020243,0,0.749465241,0.622696126,0.330156175,0,0,0.004187908,0.802557736,0.069803165,,0.370461538,0.80489335,0.928319624,0.486249502
0,0.008691929,0.930681327,0.530122515,0,0,0.549990046,0.333643868,0.498699095,0.659765866,0.665850592,0.664990324,0.087271729,0.005183777,0.003713979,0.004461387,1.000641797,0.001240338,0.75211696,0.626924701,0.336324976,0,0.002392502,0,0.802864897,0.069481717,,0.372615385,0.799874529,0.904817861,0.473893982
0.003693415,0.00112685,0.928070773,0.524790199,0,0,0.548206083,0.332307328,0.499440912,0.666808124,0.668149732,0.661419343,0.085341548,0.002153132,0.001721035,0,1.00647844,0.002077616,0.743661923,0.624071779,0.335668027,0.005341344,0,0,0.800867279,0.065637202,,0.370769231,0.775407779,0.846063455,0.427261857
0.003067332,0.00783991,0.929240772,0.531046133,0,0,0.547527361,0.329700277,0.497960715,0.664996222,0.669508061,0.669507582,0.087365546,0.002673069,0.002745371,0,0.997178829,0.003776257,0.752712522,0.628116184,0.331097189,0.00487528,0.000698062,0,0.793861253,0.065783774,,0.365846154,0.774153074,0.834312573,0.415304902
0,0,0.937733474,0.52276776,0,0.001287778,0.54806886,0.332093295,0.499225181,0.667655061,0.666163554,0.670036644,0.085611158,0.000298954,0,0.002430092,1.001622152,0,0.754289447,0.625199889,0.335150252,0.004008105,0,0.003585951,0.805760356,0.063076133,,0.369538462,0.804265997,0.881316099,0.460342766
0.003674075,0.001825348,0.932927884,0.524812975,0,0,0.550170255,0.336796568,0.502824312,0.664640899,0.665200681,0.666288744,0.082596758,0,0,0.004870716,0.997155872,0,0.750879508,0.625945467,0.33331763,0.002793523,7.50E-05,0.000231689,0.800904801,0.068735726,,0.367076923,0.793601004,0.822561692,0.420884815
0.003944068,0.000891494,0.938967956,0.521613753,0,0,0.549409818,0.333670856,0.498439117,0.668315368,0.665231209,0.666313894,0.08647123,0.00017597,0,0,1.000715922,0,0.751430298,0.627337676,0.32602413,0,0,0.002586804,0.798500982,0.069090902,,0.365230769,0.782308657,0.869565217,0.436428856
0.000518015,0.005380682,0.93594535,0.523557634,0,0,0.548436485,0.335660933,0.500744694,0.667808377,0.667760919,0.664520877,0.084508156,0.00137898,0.002275207,0.002798771,1.000291381,0.005530193,0.749830149,0.624475054,0.332926108,0.000742109,0,0.001390245,0.800775805,0.069025442,,0.373846154,0.80740276,0.904817861,0.479872459
0.003787341,0.000909014,0.927149249,0.530604788,0,0.00876093,0.544716403,0.337049967,0.50301399,0.339942637,0.333925183,0.662369438,0.083695573,0,0,0,0.003486791,0.001398667,0.747120368,0.62370678,0.332088699,0,0.002689736,0.001632284,0.800889692,0.067553445,,0.417230769,0.779799247,0.869565217,0.499003587
0.002545349,0.002476751,0.934305969,0.53029183,0.000825319,0.000322932,0.547786693,0.338715735,0.495692831,0.334718677,0.331431036,0.666959595,0.085872347,0,0,0.001804645,0.001544684,0.004521538,0.753151145,0.623233698,0.330945815,0,0,0.001535255,0.802191184,0.068479833,,0.401846154,0.781681305,0.881316099,0.486249502
0.000139123,0,0.934605155,0.524133689,0.005607796,0,0.549756876,0.336858262,0.502531176,0.326328184,0.331413983,0.670908664,0.089276903,0.000664238,0,0,0.000660185,0,0.747834231,0.625379917,0.335674161,0,0.00208043,0.004279576,0.798106953,0.066635551,,0.404923077,0.78293601,0.869565217,0.484256676
0,0.000588149,0.930265317,0.527548587,0,0,0.541932711,0.327349124,0.499811231,0.330551028,0.336486397,0.661778938,0.084132624,0.002179093,0,0.003923733,0.005936173,0.00136129,0.74749556,0.62340336,0.328971593,0,0.000531022,0.002240287,0.800681533,0.057291504,,0.414461538,0.759723965,0.869565217,0.481068155
0,0.000774161,0.928353742,0.519066231,0.001608761,0.00182322,0.545967869,0.334932145,0.498287003,0.331330847,0.337966917,0.666485427,0.088476569,0.005231461,0.001473423,0,0,0.000249682,0.75125271,0.626282493,0.335426555,0.003686298,0.002223762,0,0.799860483,0.059461538,,0.396615385,0.781681305,0.881316099,0.480271024
0,0,0.932455946,0.530176677,0.00364217,0.001933122,0.550757356,0.336107441,0.500447015,0.336093103,0.339597417,0.664467564,0.088717543,0,0.000979335,0,0,0,0.749640471,0.626155483,0.327095493,0,0,0.000448954,0.79578632,0.067987822,,0.408,0.755332497,0.881316099,0.477082503
0.000692623,0,0.936609112,0.520712955,0.003587983,0.004666549,0.550801413,0.331365377,0.495534089,0.334603479,0.337501569,0.66395139,0.084784304,0.000890586,0,0.003809224,0,0,0.743295002,0.623240914,0.334741012,0,0,0.003065037,0.800377866,0.064388709,,0.397846154,0.768506901,0.881316099,0.473495417
0.00036995,0,0.93427794,0.522270812,0.001923782,0.001526419,0.550698619,0.334489468,0.500351211,0.328786537,0.328159991,0.664794238,0.084087593,0,0.002046368,0,0.000697838,0.003465114,0.747107386,0.62136415,0.332764903,0.002084009,0.004249505,0,0.802153784,0.066793809,,0.402461538,0.769134253,0.869565217,0.473096851
0.002062139,0,0.93421598,0.527895416,0.002370749,0,0.54531336,0.331835674,0.499388898,0.335749449,0.331235392,0.663457866,0.087054961,0,0.000376849,0,0,0.006026785,0.74786058,0.625243965,0.33871749,0.003026403,0,0,0.803748726,0.065187631,,0.412307692,0.777917189,0.834312573,0.470306895
0.00053387,0,0.932526508,0.528380799,0,0.004686545,0.548987221,0.333312716,0.50183434,0.332668388,0.332280298,0.668086121,0.087484131,0.001267196,0,0,0.002985423,0,0.745762816,0.620395409,0.32749591,0,0.003130818,0,0.79905351,0.067348027,,0.415384615,0.765370138,0.846063455,0.46990833
0.003470466,0.004148974,0.93450757,0.525768505,0,0,0.545744418,0.337066882,0.49493008,0.334896628,0.33393178,0.668827926,0.083093057,0,0,0,0.00022016,0,0.750901036,0.624353979,0.331492841,0,0,0.001331552,0.793860608,0.06728493,,0.381538462,0.790464241,0.881316099,0.466321244
0.003038601,0,0.937701997,0.522462508,0,0,0.55143243,0.332731871,0.499535113,0.333986122,0.334945904,0.666085913,0.09040159,0.000620737,0.001792662,0,0,0,0.744924105,0.626969887,0.338024983,0,0,0.002535166,0.79812582,0.068155098,,0.399692308,0.774780427,0.846063455,0.460342766
0.00671623,0,0.937266428,0.530424958,0.001058611,0,0.546238545,0.328958832,0.499246375,0.334241507,0.336581633,0.672296972,0.089610665,0,0.002281722,0,0,0.000865601,0.747316151,0.620978705,0.335676611,0.001596366,0.004155755,0,0.800888154,0.065289161,,0.400923077,0.769761606,0.846063455,0.458748505
0.001322898,0,0.930061924,0.532050605,0.000982127,0.000179012,0.552270555,0.333444525,0.50089067,0.330431771,0.333973449,0.662356679,0.088274328,0,0,0.001148021,0,0.000123675,0.749095801,0.624394602,0.329486662,0.002048732,0.001671962,0.00178337,0.804441708,0.064962064,,0.411692308,0.781053952,0.810810811,0.456357114
0,0.002605044,0.931280484,0.530903226,0.001626969,0.000269423,0.548786283,0.33011512,0.503833241,0.340557669,0.333572228,0.658846948,0.084455522,0,0.003281778,0.002238257,0.002664305,0,0.75226085,0.620891303,0.338000084,0,0.001301319,0,0.799310623,0.065254655,,0.413230769,0.781053952,0.810810811,0.456357114
0.002772535,0,0.930979177,0.522172102,0,0.001716004,0.547467988,0.332308744,0.49766922,0.331336273,0.334302796,0.665256186,0.086868484,0,0,0,0.002752965,0.000386457,0.752385121,0.622051539,0.329169654,0.000515608,0.003729193,0,0.801716894,0.065671179,,0.407076923,0.752195734,0.869565217,0.449980072
0.000676092,0,0.931122795,0.531684459,0.002584804,0,0.54833235,0.334265141,0.501050646,0.334811466,0.330055938,0.670074671,0.088646201,0.001036187,0,0.003200464,0.001194687,0.005748064,0.746092477,0.621839449,0.324832929,0,0.001411227,0,0.798575023,0.066573993,,0.385846154,0.76348808,0.857814336,0.443603029
0.000306059,0.003139882,0.92929322,0.529317782,0.001121679,0,0.549715744,0.332433954,0.499350691,0.334749353,0.331757187,0.66639053,0.089950255,0.002188411,0.003569303,0.000177707,6.80E-06,0,0.743499107,0.626223858,0.32818871,0,0,0.003386407,0.802945233,0.065575359,,0.385230769,0.766624843,0.857814336,0.442008768
0.006166318,0,0.933500994,0.52853449,0,0.005121915,0.552415492,0.329249003,0.494366206,0.335695203,0.330181691,0.661928403,0.084171855,0.004242923,0.001567564,0,0.008505881,0,0.752533454,0.626787087,0.338055859,0.005091988,0,0,0.802612123,0.065110823,,0.374769231,0.768506901,0.869565217,0.438820247
0,0,0.92955598,0.522020932,0.00270544,0.005442051,0.549546062,0.33068858,0.498544935,0.3398552,0.333295728,0.670383899,0.085526373,0,0.000766911,0.003394304,0.00047855,0,0.749784828,0.622838439,0.333080448,0,0.001341162,0.00090036,0.802052519,0.062956344,,0.418461538,0.720828105,0.822561692,0.436030291
0.001795245,0.001415784,0.925996455,0.530409762,0,0.001183529,0.549178659,0.330311157,0.499652453,0.333005193,0.33222055,0.666468808,0.085287639,0,0.000745999,0.001758128,0.002216162,0.001817434,0.751889,0.625633536,0.335738032,0.004021759,0,0,0.799772074,0.065471351,,0.406153846,0.740276035,0.822561692,0.43443603
0.003773005,0.001901238,0.93323917,0.525158058,0.005478821,0.001896742,0.549681329,0.334753562,0.498376607,0.329859078,0.332281387,0.668598012,0.080870009,0.000936638,0.003431534,0,0.002095349,3.80E-05,0.751768949,0.629033786,0.337220041,0,0,0.001674417,0.796903128,0.069212372,,0.413538462,0.765370138,0.775558167,0.429653248
0,0.001818002,0.93392393,0.524543348,0,0.000649712,0.548979608,0.330513279,0.501427262,0.335032843,0.335363606,0.668407535,0.085563276,0,0,0,0,0,0.750823033,0.632027135,0.336638963,0.005401426,0.001568318,0,0.802539016,0.062359927,,0.384615385,0.743412798,0.846063455,0.426464727
0,0.002229964,0.932846848,0.520911544,0.001057039,0,0.552977133,0.339757963,0.501760192,0.331253374,0.330789817,0.664081777,0.087227083,0,0,0,0.006376766,0,0.747298713,0.621426824,0.33351255,0.002335508,0.002473168,0,0.80128304,0.067562362,,0.392923077,0.765370138,0.810810811,0.426464727
0,0.004157742,0.933542025,0.525965011,0.002046395,0.001630251,0.54926378,0.335117046,0.499194201,0.335596548,0.329904504,0.669853859,0.085773471,0,0,0,0.003004762,0,0.746471668,0.625726668,0.332942652,0.004560755,0,0.002262913,0.798547903,0.069921237,,0.400307692,0.790464241,0.752056404,0.420087684
0.000330858,0,0.933776107,0.524258544,0,6.10E-05,0.546407381,0.333221074,0.501531847,0.337022835,0.333068929,0.666204853,0.089077806,0,0.001985495,0.002277798,0.006469832,0,0.746555089,0.620893519,0.331356717,0.00383301,0.001253139,0.003999734,0.799444313,0.064739467,,0.384,0.793601004,0.775558167,0.415304902
0,0.001856108,0.929194725,0.52396359,0.001605294,0.003252583,0.551743881,0.334949781,0.497992334,0.334012147,0.333679901,0.662980123,0.08846287,0,0,0.003238166,0.00191344,0.000476602,0.749187299,0.62415151,0.340260919,0.000520167,0,0.001540791,0.799514851,0.065325161,,0.390769231,0.771643664,0.787309048,0.414507772
0,0.0021625,0.935131198,0.5244682,0.00561402,0.001588526,0.551038744,0.335537285,0.50178292,0.334078107,0.327249682,0.666514571,0.085245949,0,0,0,0,0,0.75146998,0.624333699,0.331034741,0.00359244,0.004228321,0,0.801581478,0.068328407,,0.363076923,0.779171895,0.810810811,0.403347947
0,0,0.934527223,0.524147866,0.002683082,0.00540645,0.550376939,0.327353032,0.503199316,0.329918044,0.334170435,0.666167669,0.085637756,0.00352556,0,0.003919279,0,0,0.752048442,0.626848329,0.334599834,0.00057452,0,0,0.792251833,0.067363828,,0.372615385,0.78544542,0.787309048,0.402550817
0,0.000118104,0.937089043,0.530730344,0,0,0.547885563,0.334156656,0.499399239,0.328740423,0.329864364,0.665202179,0.08750432,0.003925193,0,0.001213509,0,0,0.74842035,0.622598041,0.332823522,0.003974938,0.001502265,0,0.797075701,0.067524015,,0.364615385,0.779799247,0.810810811,0.402152252
0,0,0.933147237,0.52235809,0.001868108,0,0.548775301,0.330742954,0.502081013,0.330962017,0.334825416,0.667476938,0.085828043,0.001536134,0,0.002362383,0,0.002632849,0.750353304,0.62446765,0.330133731,0,0.003499522,0,0.798974989,0.070270925,,0.365538462,0.7804266,0.775558167,0.38660821
0,0.007747291,0.929932027,0.529324257,0.003167241,0,0.546293492,0.334043394,0.494022576,0.336858523,0.33338375,0.668958721,0.084587963,0,0.004471572,0.001718246,0.001828166,0,0.747747928,0.625218548,0.329556104,0,0,0,0.797028616,0.067655904,,0.312923077,0.824968632,0.822561692,0.373854125
0.000928116,0.003827593,0.931678199,0.526557502,0,0.004737363,0.547088043,0.328405244,0.504257221,0.328404836,0.328518552,0.662961909,0.087786984,0,0.003170531,0.000823038,0,0.000953882,0.750278721,0.626951026,0.336280435,0,0,0,0.799588662,0.076756849,,0.363076923,0.796110414,0.740305523,0.37345556
0.001753268,0,0.931790231,0.522942951,0,0.004968455,0.547850404,0.335432355,0.499988311,0.329470423,0.331933082,0.663852516,0.084371715,0.000533745,0.004376496,0,0.00407238,0,0.747337394,0.623488063,0.331686729,0,0.005651058,0.003138968,0.800288212,0.063414478,,0.304923077,0.813048934,0.834312573,0.363491431
0,0.000163066,0.932011203,0.525806807,0,0.002157359,0.549572511,0.33501661,0.494996356,0.668889585,0.664700853,0.664500644,0.089173557,0,0.001941404,0.002255865,0,0,0.744647974,0.62118485,0.330943357,0,0,0,0.803063856,0.063308829,,0.387076923,0.787954831,0.904817861,0.485053806
0.000666068,0,0.932988865,0.527039043,0.002116141,0.002991425,0.548529176,0.334455893,0.498781486,0.672652451,0.673581977,0.667815114,0.085470155,0.000541216,0,0,0.001298042,0.002695809,0.744689063,0.622624406,0.331714989,0,0,0,0.805231851,0.070895689,,0.375384615,0.799874529,0.916568743,0.478278198
0,0,0.933112107,0.522001832,0.001963214,0,0.552788291,0.33044927,0.497918091,0.667718045,0.662830011,0.663708125,0.084442758,0,0,0,0.001792848,0,0.748917995,0.621634676,0.339957953,0.007003508,0,0.002731322,0.80195654,0.071143016,,0.358153846,0.80489335,0.928319624,0.470306895
0.002467819,0,0.931117946,0.001552978,1.000322955,0,0.821777747,0.00126435,0.503249164,0.339137951,0.334584421,0.33563305,0.09576895,0,1.003142424,0.997299009,1.000810348,0,0.752814331,0.314730821,0.665873878,0.006940436,1.24E-05,0.001559946,0.28286893,0.223356193,,0.740307692,0.183061481,0.399764982,0.095257075
0.936415257,0,0.004615241,0,1.000710451,0.000483921,0.826760492,0,0.502883909,0.335015917,0.33637173,0.328440214,0.096277302,0.00024024,1.000732325,0.997482047,0.996868462,0.000465713,0.751203307,0.308283452,0.669048095,0,0,0.00197913,0.28355858,0.219135244,,0.373538462,0.152823087,0.486956522,0.049023515
0,0.964315617,0.00226722,0.003351053,1.00336181,0.00317065,0.82439316,0.002370007,0.499782856,0.33196682,0.33132879,0.333438585,0.095840955,0.002018783,0.995132004,0.998232853,0.996513732,0,0.749761788,0.313683889,0.670307887,0.000298327,0,0.000857325,0.283746774,0.22144318,,0.528307692,0.194542033,0.539952996,0.097648466
0,0.965124186,0.002236823,0,0.997730461,0.004108777,0.823944276,0.000237562,0.999653156,0.995715619,1.003854609,0.664481232,0.011706831,0.999350398,0.002902584,0.999370292,0.999802825,0,0.498102006,0.622639599,0.995517855,0.004668571,0,0.79971199,0.198652533,0.111828985,,0.596923077,0.309912171,0.752056404,0.243124751
0,0.958804987,0.004161608,0.001454104,0.997357072,0,0.820785785,0,0.994993656,1.002561839,1.003853812,0.669624036,0.017836718,1.000268687,0,0.997669376,0.998705004,0.001368889,0.500213713,0.626293647,1.000190315,0,0.003638943,0.803566778,0.200877227,0.109637361,,0.615384615,0.297365119,0.761457109,0.243124751
0,0.96576712,0,0.001913671,1.000236415,0,0.825089687,0.001434108,0.999092015,1.001243193,1.000188078,0.665475855,0.01140918,1.000346465,0.002377489,0.997294024,1.001684829,0,0.500940559,0.625109474,0.998233843,0.003923535,0.00171034,0.803105726,0.199023738,0.11112667,,0.624615385,0.293601004,0.769682726,0.247110403
0,0.966265015,0.003414124,0,1.006263469,0,0.820649504,0,1.003340903,0.992208748,1.000925381,0.669195958,0.013095966,1.000341951,0,0.997691496,0.999518283,0.000836874,0.502126841,0.628202988,0.999328491,0,0.001649575,0.799001086,0.198868934,0.115082632,,0.658461538,0.306148055,0.720329025,0.255081706
0,0.963730869,0,0.005119203,1.000773855,0.005403264,0.828567648,0,0.998587779,1.002606431,1.003376211,0.662597186,0.013913175,0.99823375,0.00140881,1.002540478,0.994753375,5.07E-05,0.501225292,0.628548595,0.997129765,0,0.001204931,0.796657243,0.207544792,0.110957104,,0.652307692,0.303011292,0.782608696,0.271024312
0,0.959790257,0,0.001277872,0.99700039,0,0.824514186,0,1.001268525,0.996681146,0.995298991,0.663857984,0.020109294,0.998720482,0,1.00092661,0.99947898,0,0.497995799,0.623028481,0.995761524,0.000750851,0,0.798262277,0.199680926,0.112499241,,0.630769231,0.304265997,0.788484136,0.267038661
0,0.959039983,0.002629833,0,0.999682077,0,0.824057632,0,1.000875331,0.997581092,1.0055439,0.662317653,0.017623488,0.99780412,0.001590078,1.000526974,1.002326652,0.004391522,0.502448853,0.621947899,0.998545078,0,0.001814444,0.79956876,0.203074142,0.113089436,,0.64,0.301756587,0.742655699,0.251096054
0,0.967608187,0,0,0.998044892,0.001609404,0.826082439,0.004360822,0.99857477,1.003745615,1.003021687,0.666921784,0.019338407,0.995074443,0.000352141,0.999455979,0.995872262,0,0.502037991,0.622906917,0.999501148,0,0,0.800124448,0.20170247,0.111159035,,0.649230769,0.304265997,0.740305523,0.255081706
0,0.969758074,0,0.002181794,1.001808444,0,0.827485256,0,0.994009549,1.002718721,0.991822552,0.668313519,0.016149344,1.003208803,0.001504374,0.99409521,1.006432698,0.001022749,0.497920588,0.625381509,0.994491638,0,0,0.801349585,0.199331312,0.119358682,,0.627692308,0.303011292,0.745005875,0.251096054
0.000571909,0.960843066,0,0,1.001057726,0.004204734,0.829032037,0,1.00405177,0.999870113,0.999755546,0.663236358,0.015272027,0.999133086,0.003217003,1.004657676,0.998765775,0,0.503323631,0.621017365,1.003081902,0.000872047,0,0.794584582,0.195212512,0.111892477,,0.636923077,0.308657465,0.756756757,0.263053009
0.000805426,0.967930283,0.003270238,0.001533785,1.002154518,0.004482041,0.824793801,0.001103402,1.000754936,0.997534043,1.003317868,0.661617395,0.021281921,0.99747535,0,1.00407017,1.003016311,0.002641179,0.498944131,0.620446679,0.994813532,0,0.003725877,0.804037695,0.198477903,0.107085711,,0.643076923,0.306148055,0.814336075,0.282981267
0,0.962964433,0,0,1.001745723,0,0.823978788,0,0.999370363,0.999234363,1.001198933,0.665396266,0.024030542,1.000979828,0.003567832,1.00212764,1.001337173,0,0.50554352,0.6275559,1.004181137,0,0,0.802823832,0.194971455,0.114276165,,0.606153846,0.30740276,0.761457109,0.247110403
0.003617115,0.966841081,0,0.006873692,1.002410449,0.000556748,0.823482422,2.06E-05,0.997608588,1.00143073,1.005959908,0.658882344,0.01491465,0.998357189,0,1.000424939,1.000984325,0.002445836,0.498154213,0.620410747,1.00221705,0.000500832,0,0.801055694,0.199352852,0.114817349,,0.6,0.311794228,0.796709753,0.263053009
0.000180847,0.96019366,0,0,1.000779389,1.43E-05,0.832420895,0.001578423,1.002577507,1.002420138,0.997432305,0.664691504,0.012822098,1.007183348,0,0.997102051,1.004583374,0.002800477,0.500665302,0.625959391,1.001218703,0.000504009,7.52E-05,0.803958701,0.20039262,0.112395703,,0.624615385,0.306775408,0.806110458,0.271024312
0,0.959786026,0.002978633,0.004299678,0.997905024,0.004207471,0.821718818,0,0.998607683,1.000091583,1.000585697,0.669115756,0.021481342,0.997758249,0.002836273,0.996638359,1.000086629,0.000516853,0.501603575,0.62765651,1.005914628,0.001907787,0.002954548,0.803541986,0.198781411,0.117082189,,0.643076923,0.30489335,0.755581669,0.259067358
0,0.964953549,0.000578153,0,1.000731267,0.006120421,0.827968638,0,1.004612855,1.000273545,0.998170963,0.669638073,0.017757774,0.996772351,0.001369896,1.001088709,1.002712655,0.001240612,0.496041697,0.620396208,0.999898781,0,0,0.801725689,0.199410089,0.115118918,,0.609230769,0.295483061,0.799059929,0.251096054
0,0.964525793,0.001855183,0.000275572,1.001225049,0,0.825944538,0,1.000830849,1.003471436,0.999548956,0.670891249,0.012030773,1.003239627,0.003290439,0.999460002,1.000875041,0,0.500576951,0.615844242,1.000544092,0.003434959,0,0.794992683,0.194167901,0.111150932,,0.655384615,0.298619824,0.719153937,0.247110403
0.001111845,0.960685171,0,0,0.998074167,0,0.827084787,0.000903763,0.99618998,0.998081971,1.000932933,0.672473742,0.018461264,1.005777719,0.001403817,0.999376185,1.002005162,0,0.500844615,0.624360028,0.999069419,0.002801627,0,0.798706894,0.198939919,0.115004771,,0.535384615,0.336260979,0.840188014,0.267038661
0,0.96882304,0,0.00536492,0.999251218,0,0.825591319,0,0.997701272,0.999321131,0.99860533,0.666301785,0.019385242,1.002583656,0,0.997947438,0.998553898,0.007587695,0.497940162,0.624166485,1.000339525,0.003766442,0.000427296,0.800979667,0.202041016,0.106591389,,0.553846154,0.337515684,0.827262045,0.271024312
0.003009462,0.96042961,0,0,1.004052038,0,0.824531973,0,0.994523272,0.998965306,1.006262077,0.666354633,0.012719661,1.000481094,0.00473173,0.995653247,1.001485687,0,0.496278741,0.625933204,1.000602158,0,0.001963532,0.801252358,0.194221469,0.111495996,,0.553846154,0.337515684,0.821386604,0.271024312
0,0.964813572,0.003614872,0,1.000093352,0,0.821861715,0,0.999953406,0.995163653,0.997294729,0.668239913,0.01977964,0.997002461,0.002177095,1.002208513,1.000751797,2.32E-05,0.496740657,0.625900819,0.994740938,0.001221973,0.001064299,0.802425506,0.198787701,0.114552084,,0.553846154,0.336260979,0.82373678,0.271024312
0,0.962490292,0.004624392,0,0.99999309,0.00223881,0.823234168,0.001206343,0.998854016,0.991723822,1.003244873,0.669236418,0.015096187,0.999202534,0.002027658,1.001108803,0.999956792,0,0.501655214,0.620487638,0.99930709,0.002567514,0.002112182,0.795955153,0.203512729,0.107648387,,0.584615385,0.341907152,0.71680376,0.251096054
0.001450762,0.959807523,0,0,1.002926007,0,0.827581189,0,0.994393799,0.999132747,0.999743227,0.666750762,0.011835732,0.997258532,0,0.999996669,0.998149729,0,0.50155174,0.623585088,1.006606934,0.004865702,0,0.800021821,0.202962028,0.110265791,,0.584615385,0.341907152,0.781433608,0.275009964
0,0.959968992,0,0,1.003271774,0,0.823317434,0,1.000033289,0.999278902,0.999945718,0.666924792,0.018071258,0.996598545,0,0.996929179,1.001181132,0.001467634,0.500492004,0.62835562,1.005393435,0,0.001645876,0.802450811,0.196579912,0.109494294,,0.575384615,0.343161857,0.715628672,0.247110403
0,0.960370285,0,0.531145697,0.00023755,0.004046214,0.824502364,0.003405756,0.503200191,0.667486767,0.666336365,0.333225933,0.055221748,0.002651195,0.003396948,0.002300977,0.002059623,0.004174915,0.750512872,0.50032345,0.66197121,0,0.002159392,0.750125057,0.429657832,0.112289695,,0.689846154,0.589711418,0.686721504,0.490633719
0.005182579,0.963129065,0.002367619,0.523387033,0,0.000422855,0.823063534,0,0.497208687,0.66832893,0.665872098,0.326927097,0.058029271,0.000598585,0,0,0.000451136,0,0.751989484,0.49824977,0.660086962,0.004119015,0.004600697,0.751977536,0.43193056,0.109720404,,0.691076923,0.564617315,0.652878966,0.450777202
0.884561689,0.00033376,0.049549161,0.524733168,0,0.002684362,0.826726541,0,0.499265501,0.665887221,0.666443333,0.333422294,0.055195899,0,0.003536934,0.000128596,0,0,0.753548321,0.502856117,0.666444343,0.00240166,0.001447819,0.749012284,0.428675037,0.113726935,,0.666461538,0.589711418,0.744653349,0.515743324
0.891305094,0,0.048030628,0.522562643,0.000822904,0.003226583,0.826247354,0,0.501030032,0.668802705,0.666750577,0.334524412,0.057644265,0.003432224,0.002086762,0,0.001484369,0.001423523,0.748284574,0.500256536,0.667727012,0.002467378,0,0.752243503,0.432881932,0.108710866,,0.667384615,0.583437892,0.687661575,0.46990833
0.842738023,0,0.093141863,0.530226611,0.00168225,0,0.821060805,0.000109941,0.500311933,0.668786017,0.665639744,0.332462222,0.056424797,0.001535545,0,0.002761324,0.003838192,0.002194031,0.749551104,0.499510327,0.668270735,0.003881091,0.004913144,0.754222663,0.430404604,0.106510095,,0.670769231,0.621079046,0.842185664,0.613790355
0.84413714,0,0.091975336,0.525003332,0,0.001820948,0.822310698,0,0.500700642,0.664986564,0.662568371,0.329562258,0.059855003,0.000629149,0,0,0,0,0.747675978,0.504976779,0.67295047,0,0,0.749575292,0.427127317,0.107806349,,0.672923077,0.577164366,0.795417156,0.545635711
0.793204759,0.002676173,0.140349978,0.527253841,0.000246875,0,0.823408089,0.002372079,0.502654128,0.667829792,0.66456272,0.331522142,0.053918135,0.001696466,0.001622772,0.00051794,0,0,0.750306369,0.49894617,0.668583604,0.001163116,0,0.748929602,0.286523281,0.112021169,,0.663076923,0.633626098,0.847591069,0.627740136
0.793276822,0.000433986,0.140796373,0.528475048,0,0.002191728,0.822434242,0.003693414,0.503199325,0.663466368,0.667526936,0.329754857,0.061776285,0,0,0.004230231,0,0.000615835,0.746625467,0.500873887,0.66574465,0,0.00453078,0.748165722,0.286697547,0.112374749,,0.661846154,0.614805521,0.756639248,0.540055799
0.748491834,0.002972977,0.182769984,0.527525236,0,0.008023211,0.823095965,0,0.502834902,0.66428326,0.665405414,0.336128411,0.05539404,0.001013719,0,0.003725383,0,0,0.749189292,0.500645347,0.669686644,0,0.002962952,0.751903999,0.285606494,0.107668301,,0.668615385,0.646173149,0.850411281,0.644878438
0.743263526,0,0.187916644,0.526162921,0.002341611,0,0.820822593,0.001565069,0.503615935,0.667292417,0.667057928,0.336194606,0.058834665,0,0,0.000393027,0,0.002631305,0.749688304,0.502086517,0.670834718,0.008141372,0,0.74721346,0.28626703,0.108529328,,0.661846154,0.608531995,0.756991774,0.536070147
0.700358815,0,0.235029141,0.522640018,0,0.001484457,0.82078128,0,0.498313058,0.671519375,0.662324691,0.331816579,0.054366974,0.000660043,0.000276158,0,0,0.000647783,0.750130809,0.500076623,0.666008662,0.004331222,0.007094953,0.751689247,0.287787508,0.111679182,,0.640923077,0.633626098,0.876968273,0.624950179
